javanese,ground_truth,generated,bertscore
Kebon raya bogor isa didadekne salah siji tujuan destinasi wisata,Kebun raya bogor bisa dijadikan salah satu tujuan destinasi wisata,"Kebun raya Bogor bisa dijadikan salah satu tujuan destinasi wisata. 
",0.9659962058067322
"The peak panggone ning cedeke lembang, waratan duwur ning bandung sing adem lan panggone sing apik banget nanging dalan ngge moro panggonan iki kelok-kelok banget lan tikungan landep lan curam, ora disarane dingge motoran pas udan-udan lan wengi. Ning the peak ana nggen mangan sing pemandangane kutha bandung sing indah saka nggunung, rega panganane sing larang banget lan ora sumbut.","The peak berlokasi di dekat lembang, dataran tinggi di bandung yang sejuk dan lokasi yang sangat baik namun jalan untuk mencapai tempat ini sangat berkelok disertai tikungan tajam nan curam, tidak disarankan untuk berkendara saat hujan dan malam hari. Di the peak terdapat restoran dengan pemandangan kota bandung yang indah dari perbukitan, harga makanan yang sangat mahal dan sangat tidak sesuai.","Puncaknya berada di dekat lembang, pemandangannya indah dari atas Bandung yang sejuk dan pemandangannya sangat bagus. Namun, jalan untuk menuju tempat ini sangat berkelok-kelok, tikungannya dalam dan curam, tidak disarankan untuk dilewati dengan motor saat hujan dan malam hari. Di puncak terdapat warung makan yang menawarkan pemandangan kota Bandung yang indah dari atas gunung, harganya sangat mahal dan tidak memuaskan. 


",0.9282935857772827
Aku kapok nganggo jasa lion air,Saya kapok menggunakan jasa lion air,"Saya tidak akan lagi menggunakan jasa Lion Air. 
",0.8857291340827942
Akeh bab sing isa dhewe tindakake kanggo ngisi wektu luwang.,Banyak hal yang dapat kita lakukan untuk mengisi waktu luang.,"Banyak hal yang bisa dilakukan sendiri untuk mengisi waktu luang. 
",0.9767063856124878
Saya apatis ngelaporake bab-bab kaya iki. Amarga nganti minggu wingi isih tetep hurung digarap. Mung janji-janji terus.,Semakin apatis melaporkan hal-hal seperti ini. Karena sampai minggu lalu masih tetap belum dikerjakan. Hanya janji-janji terus.,"Saya tidak suka melaporkan hal-hal seperti ini. Karena sampai minggu ini masih belum selesai digarap. Hanya janji-janji saja. 
",0.9444438219070435
Rega dhuwur banget porsi sithik banget ora janji maneh aku teko kanggo kepindho. Panganane ora beda adoh karo emakku dong!,Harga selangit porsi seiprit tidak janji lagi saya datang untuk yang kedua kali. Masakannya tidak beda jauh sama ema saya dong!,"Rega nya mahal banget porsi nya sedikit banget gak janji lagi aku teko buat kepindho. Masakannya gak beda jauh sama masakan ibuku dong! 
",0.8951961398124695
"Anyar lan kashediya, 5 sekat mangan awan kotak kotak mangan yooyee kotak bekal anti bocor 590","Baru dan tersedia, 5 sekat makan siang kotak kotak makan yooyee kotak bekal anti bocor 590","Baru dan kedap air, 5 sekat makan awan kotak-kotak makan juga kotak bekal anti bocor 590 
",0.9287833571434021
"Ora ngerti ya kenangapa resto iki manggoni ranking 12 saka 1800an resto sing ana ing jakarta. Regane larang! Panggonane ndhelik, lan rasa panganane biasa bae. Aja percaya banget karo review sing nyesatake.","Tidak mengerti ya kenapa resto ini menduduki peringkat 12 dari 1800an resto yang ada di jakarta. Harga mahal! Lokasi tersembunyi, dan rasa makanan biasa saja. Jangan terlalu percaya sama review yang menyesatkanlah.","Tidak mengerti ya kenapa restoran ini mendapat ranking 12 dari 1800 restoran yang ada di Jakarta. Harga mahal! Tempatnya tidak enak, dan rasanya biasa saja. Jangan terlalu percaya dengan review yang ada. 
",0.950158953666687
Bledosan ning aksi protes ning afghanistan mateni wong 68,Ledakan dalam aksi protes di afghanistan tewaskan 68 orang,"Kerusuhan dalam aksi protes di Afghanistan menewaskan 68 orang. 
",0.9394747614860535
"Aku teka marang restoran kuwi bareng karo kancaku. Kancaku kakehan kaget ndhelok pemandangane sing apik tenan ing mbengi. Aku ndhuweni kasempatan njajal stik impore, enak tenan apa maneh sause. Mmm yummi. Yen ana kasempatan aku pengen teka maneh marang kana.","Saya berkunjung ke restoran itu bersama dengan teman saya. Teman saya kebanyakan terkejut melihat pemandangannya yang sangat indah di malam hari. Saya berkesempatan mencoba steak impornya, sangat enak apalagi sausnya. Mmm yummi. Kalau ada kesempatan saya ingin berkunjung lagi ke sana.","Saya pergi ke restoran itu bersama teman saya. Teman saya sangat terkejut melihat pemandangannya yang sangat indah di malam hari. Saya menemukan kesempatan untuk mencoba stik imporan, sangat enak, apalagi sausnya. Mmm yummy. Jika ada kesempatan, saya ingin kembali ke sana. 
",0.9679975509643555
Akses menyang dusun bambu isa ditekani kira-kira ing wektu 1 - 2 jam nganggo mobil pribadi. Mara menyang dusun bambu diusahakake pas wektu wengi amarga awake dhewe isa ndelok cetha pemandangan sing ana lan wektu sing pas kanggo mangan wengi.,Akses menuju dusun bambu bisa ditempuh kira-kira dalam waktu 1 - 2 jam menggunakan mobil pribadi. Berkunjung ke dusun bambu diusahakan saat petang hari karena kita dapat melihat jelas pemandangan yang ada dan waktu yang pas untuk makan malam.,"Akses ke dusun bambu bisa ditempuh sekitar 1-2 jam menggunakan mobil pribadi.  

Perjalanan ke dusun bambu sebaiknya dilakukan di waktu malam karena di malam hari kita bisa melihat pemandangan dengan jelas dan waktu yang tepat untuk makan malam. 
",0.9502459764480591
"Panganane oke padha karo xo suki liyane. Nanging sanajan dina prei gedhe kaya badha iki udhu artine meseme prei lan pesenan ombe, lan liya-liyane kudu mesen ping akeh. Tulung dijaga kepuasan pelanggane. Matur suwun,","Makanan oke sama seperti xo suki lainnya. Tetapi walaupun hari libur besar seperti lebaran ini bukan berarti senyumnya libur dan order minum, dan lain-lain harus order berkali-kali. Tolong di jaga kepuasan pelanggannya. Terima kasih.","Makanan oke sama seperti yang saya suka lainnya. Tapi meskipun di hari besar seperti hari ini, artinya pesanan banyak dan pesanannya banyak, dan yang lain harus memesan lebih banyak. Tolong jaga kepuasan pelanggan. Terima kasih. 
",0.9166050553321838
"Restoran iki yaiku panggon kuliner sing wajib diparani umpama nyang bandung. Ora mung panganane sing manjakne ilat panganan sunda banget, restoran iki uga dibangun nganggo konsep mangan santai ning jero kali dadi nawarne pengalaman kuliner sing berkesan banget. Kudu dijajal dinggo sopo ae sing nyang bandung.","Restoran ini adalah sebuah destinasi kuliner yang wajib dikunjungi bila ke bandung. Selain makanan yang sangat memanjakan lidah makanan sunda, restoran ini juga dibangun dengan konsep makan santai di dalam saung yang dikelilingi alam hutan dan pegunungan yang dihias pepohonan rindang dan dihibur oleh gemericik air sungai sehingga menawarkan pengalaman kuliner yang teramat mengesankan. Harus dicoba bagi siapapun yang ke bandung.","Restoran ini adalah tempat kuliner wajib dikunjungi seperti di Bandung. Tidak hanya makanannya yang lezat dan khas makanan Sunda, restoran ini juga dibangun dengan konsep makan santai di dalam kali sehingga menjadikannya pengalaman kuliner yang sangat berkesan. Wajib dicoba untuk siapa saja yang berkunjung ke Bandung. 
",0.9121935963630676
Mbalik ngaktifne paket data indosat merga isa akses youtube unlimited.,Kembali mengaktifkan paket data indosat karena dapat akses youtube unlimited.,"Aktifkan kembali paket data Indosat agar bisa akses YouTube tanpa batas. 
",0.9361411333084106
Aku nembe ngerti ketemu kancaku sek makarya nang trans tv,Saya baru saja bertemu teman saya yang bekerja di trans tv,"Aku baru saja mengerti bertemu teman kerja saya yang bekerja di Trans TV. 
",0.9561119675636292
"Omah mangan ning dalan anggrek iki nduwe keistimewaan jenis seafood sing rena-rena lan ana sing isih urip dinggo dipilih lan dimasak pas kuwi uga. Rena-rena jenis panganan isa dipilih lan wektu ngenteni sing sediluk nggarai adewe ora tek kesuwen keluwen ngenteni. Menu kerapu kukuse enak banget lan gurih, apa meneh lak dimasak karo iwak sing isih seger. Lokasine lumayan adem, regane mirah.","Rumah makan di jalan anggrek ini memiliki keistimewaan jenis seafood yang beragam dan ada yang masih hidup untuk dipilih dan dimasak saat itu juga. Berbagai jenis masakan dapat dipilih dan waktu tunggu yang singkat membuat kita tidak terlalu lama kelaparan menunggu. Menu kerapu kukusnya sangat enak dan gurih, apalagi bila dimasak dengan ikan yang masih segar. Lokasi cukup sejuk, harga murah.","Rumah makan di Jalan Anggrek ini punya keistimewaan jenis seafood yang segar dan ada yang masih hidup untuk dipilih dan dimasak saat itu juga. Berbagai jenis makanan bisa dipilih dan waktu menunggu yang tidak terlalu lama membuat adik tidak merasa bosan. Menu kerapu kukus enak banget dan gurih, apalagi dimasak dengan ikan yang masih segar. Lokasinya cukup sejuk, harganya juga terjangkau. 
",0.976003885269165
"Kaya biasane awakdewe mesti golek kuliner sing liya timbangane sing liyane, awakdewe entuk ning panggen iki yaiku the restaurant padma hotel. Awakdewe pesen menu sing ana. Ana saka indonesia, eropa lan cina, tibake kabeh masakane enak kabeh.","Seperti biasa kami selalu mencari kuliner yang lain daripada yang lain, dapatlah kami di tempat ini yaitu the restaurant padma hotel. Kami memesan menu yang ada. Ada dari indonesia, eropa dan chinese, ternyata semua masakannya enak semuanya.","Biasanya aku suka cari kuliner yang lain-lain, kali ini aku ketemu di restoran Padma Hotel. Aku pesan menu yang ada. Ada dari Indonesia, Eropa, dan Cina, semuanya enak. 
",0.9322773814201355
Iya kuwi sing nggawe aku kesel. Iki udu salahe sing ngelamar nanging jelas 100% salahe pihak sing ana ing ndhuwur sing embuh piye carane dheweke koordinasi. Nyesek aku kuwi sanajan iki kasus kancaku sing ing lampung.,Iya itu yang bikin saya kesal. Ini bukan kesalahan sang pelamar tapi jelas 100% kesalahan pihak yang di atas yang entah bagaimana cara mereka berkordinasi. Nyesek saya itu walaupun ini kasus teman saya yang di lampung.,"Iya, itu yang membuatku kesal. Ini memang salah dari yang melamar, tapi jelas 100% salah pihak yang ada di atas yang tidak tahu bagaimana caranya koordinasi. Nyesek aku, meskipun ini kasus teman ku yang di Lampung. 
",0.940470814704895
"Pelayanane cukup suwi, nanging suwasanane sing diwenehi apik lan unik, dadi karo ngenteni panganan isa nikmati suwasana ing restoran iki, menu sing disajikake aneka werna lan enak,","Pelayanannya agak lama, tetapi suasana yang diberikan keren dan unik, jadi sambil menunggu makanan bisa menikmati suasana di resto ini, menu yang disajikan beragam dan enak,","Pelayanannya cukup lama, tetapi suasananya yang diberikan bagus dan unik, jadi dengan menunggu makanan bisa menikmati suasana di restoran ini, menunya beragam dan enak. 
",0.9775242209434509
"Panganan ing kene enak-enak kanthi akeh variasine. Kabehane enak kanthi pemandangan apik. Pelayanane sing maksimal saka mbak diah lan gina saka ngewiwiti teka nganti rampung, dilayani kanthi apik tenan.","Makanan di sini enak-enak dengan banyak variasi. Semuanya enak dengan pemandangan bagus. Pelayanan yang maksimal dari mbak diah dan gina dari awal datang sampai selesai, dilayani dengan sangat baik.","Makanan di sini enak-enak dengan banyak variasinya. Semua enak dengan pemandangan yang bagus. Pelayanannya maksimal dari mbak Diah dan Gina, dari awal sampai selesai, dilayani dengan sangat baik.  
",0.9691927433013916
"Ana ing ajang piala dunia 2018 sesuk, telkomsel njupuk bagian minangka pandukung penyiaran resmi ing perhelatan sepak bola donya kasebut.","Dalam ajang piala dunia 2018 nanti, telkomsel mengambil bagian sebagai pendukung penyiaran resmi dalam perhelatan sepak bola dunia tersebut.","Saya di ajang Piala Dunia 2018 sesuk, Telkomsel mengambil bagian sebagai pendukung penyiaran resmi dalam perhelatan sepak bola dunia tersebut. 
",0.9654638767242432
De'e biasane tuku tisu paseo,Dia biasanya membeli tisu paseo,"Dia biasanya membeli tisu sekali pakai. 
",0.8965855240821838
"Buse ora nyaman, mbak, ora sumbut karo sing diomongne bosmu, urung maneh panganane kurang enak banget, terus panggon wisata tujuane sing nggelakne:","Busnya tidak nyaman, mbak, tidak sesuai dengan yang diomongin atasan Anda, belum lagi makanannya kurang enak banget, lalu tempat wisata tujuannya yang mengecewakan:","Busnya tidak nyaman, mbak, tidak sesuai dengan yang dikatakan bosmu, makanannya kurang enak banget, terus tempat wisata tujuannya yang bikin gelak: 
",0.9510417580604553
"Cukup gampang golek lokasi iki, mung ngikuti wae arah menyang tengah kota. Mengko ning kiwa dalan ketok parkiran mobil sing cukup akeh, nengkono panggonan kafe iki. Rasane kafe iki pancen arang sepi, pengunjunge akeh banget.","Cukup mudah mencari lokasi ini, tinggal mengikuti saja arah ke tengah kota. Nanti di kiri jalan terlihat parkiran mobil yang cukup banyak, disitulah tempat kafe ini. Rasanya kafe ini memang jarang sepi, banyak sekali pengunjung.","Cukup mudah untuk menemukan lokasi ini, cukup ikuti arah ke tengah kota. Kemudian di sebelah kiri jalan ada tempat parkir mobil yang cukup banyak, di situlah lokasi kafe ini. Rasanya kafe ini memang agak sepi, pengunjungnya banyak sekali. 
",0.9705752730369568
"Gela aku karo provider iki, nganti sebel, nesu, emosi, aku metu, gara gara, sinyal sing ora bener.","Kecewa saya dengan provider ini, sampai kesal, marah, emosi, saya keluar, gara gara, sinyal yang tidak benar.","Saya sudah muak dengan provider ini, sampai sebel, kesal, emosi, saya keluar, gara-gara sinyalnya tidak bagus. 
",0.9489220380783081
"Sarung bantal, seprei lan slimute uwis ora putih...terus temboke wes akeh lumut..","Sarung bantal, seprai dan selimutnya tidak lagi putih...trus dindingnya sudah banyak lumut..","Kasur bantal, seprai, dan selimut sudah tidak putih...terus tembok sudah banyak lumut.  
",0.9602030515670776
"Lan pas dheweke teka, saya rusak wae iki acara. Gilo banget aku karo dheweke, asli! Ngapuro yoo aku ora seneng banget karo dheweke","Dan ketika dia tiba, makin rusak saja ini acara. Jijik banget gue sama dia, asli! Maaf yaah gue enggak suka banget sama dia","Dan ketika dia datang, aku merusak acara ini. Sebenarnya aku tidak cocok dengan dia, sungguh!  Aku juga tidak terlalu senang dengan dia. 
",0.9130131006240845
"Dhewe ana acara mangan mbengi wektu kuwi, es krime ora dipisah karo espresso dadi ora isa nyampur sing cocok karo selerane awakedhewe. Salmon steake uga kurang seger, kulit salmone atos, ketoke suwi ing kulkas utawa freezer. Sanajan iku menu utama sing kudune enak.","Kami ada acara makan malam waktu itu, ice krimnya tidak dipisahkan dengan espresso jadi tidak bisa mencampur sesuai selera masing-masing. Salmon steaknya juga kurang segar, kulit salmonnya keras, keliatannya lama di kulkas atau freezer. Padahal itu menu utama yang seharusnya enak.","Saya punya acara makan malam waktu itu, es krim tidak dipisah dengan espresso jadi tidak bisa dicampur dengan selera saya. Steak salmon juga kurang segar, kulit salmon keras, mungkin sudah lama disimpan di kulkas atau freezer. Meskipun begitu menu utamanya enak. 
",0.9442816376686096
"Panggonane gampang ditemukake. Resik lan higienis, pelayanane apik, dhewe bisa diskusi babagan panganan kang kasadia. Asik.","Tempatnya mudah ditemukan. Bersih dan higienis, pelayanannya bagus, kita bisa diskusi tentang masakan yang tersedia. Asik.","Lokasinya mudah ditemukan. Bersih dan higienis, pelayanannya baik, dan kita bisa berdiskusi tentang makanan yang tersedia. Asyik. 
",0.9732769131660461
Buffet mangan mbengi paling top. Regane pas karo sing dientukake. Rasane enak piliane akeh. Regane kadang didiskon yen teko rombongan. Sukses terus ya.,Buffet makan malam paling top. Harga sesuai yang didapat. Rasanya enak pilihannya banyak. Harga kadang didiskon jika datang rombongan. Sukses selalu ya.,"Makan malam buffet paling enak. Rasanya pas dengan yang disajikan. Rasanya enak, pilihannya banyak.  Kadang harga di diskon kalau datang rombongan. Sukses terus ya. 
",0.9616342186927795
Panggon sing apik yen dinikmati wengi. Cukup nyaman. Ragane lumayan murah. Senenganku stik tenderloine. Cukup enak.,Tempat yang bagus kalau dinikmati malam hari. Cukup nyaman. Harga cukup terjangkau. Favorit saya steak tenderloinnya. Cukup enak.,"Tempat yang bagus untuk dinikmati di malam hari. Cukup nyaman. Harganya cukup murah. Saya senang dengan stik tenderloinenya. Cukup enak. 
",0.9617905020713806
"Njajal kanggo buka puasa ing kene. Kanggo rega sing kagolong larang ana ing antara hotel berbintang sakelasae, rasa sing ditawakake tenan nguciwakake. Pastane ora ana rasane, panganan liyane uga ora ana rasane. Beda tenan karo apa sing biasa ditawakake. Lan pelayanane uga kurang profesional pas ngelakoni pembayaran nganggo kartu kredit.","Mencoba untuk buka puasa di sini. Dengan harga yang tergolong mahal di antara hotel berbintang sekelasnya, rasa yang ditawarkan sangat mengecewakan. Pastanya hambar, makanan lain juga hambar. Sangat berbeda dengan apa yang biasa ditawarkan. Dan pelayanan juga kurang profesional pada saat melakukan pembayaran dengan mengunakan kartu kredit.","Cobalah buka puasa di sini. Untuk harga yang termasuk mahal ada di antara hotel bintang lima, rasanya yang ditawarkan benar-benar mengecewakan. Pastinya tidak ada rasanya, makanan lainnya juga tidak ada rasanya. Beda sekali dengan apa yang biasa ditawarkan. Dan pelayanannya juga kurang profesional saat melakukan pembayaran dengan kartu kredit. 
",0.9444178342819214
"Aku uga bingung loh, sing ndukung tokoh kuwi meh kabeh setipe bisane mung ngenyek-ngenyek, fitnah, tembung-tembung kasar, nyebarna isu ngapusi, ngutamakake emosi, akal sehate ora pernah dinggo.","Gue juga bingung loh, pendukung tokoh itu hampir semuanya setipe bisanya cuma maki-maki, fitnah, kata-kata kasar, menyebar isu bohong, mengutamakan emosi, akal sehat tidak pernah dipakai.","Aku juga bingung, loh. Yang mendukung tokoh itu kebanyakan hanya bisa ngejek-ngejek, fitnah, kata-kata kasar, menyebarkan isu bohong, memprioritaskan emosi, akal sehat tidak pernah digunakan. 
",0.9485965371131897
"Omah mangan nusa indah saiki gelakne ah. Reget, uwong ditokne wae ngrokok ning ruangan nggo ac, pangganan suwe tekane.","Rumah makan nusa indah sekarang mengecewakan ah. Kotor, orang didiamkan saja merokok di ruangan ber ac, makanan lama datangnya.","Rumah makan Nusa Indah sekarang ramai sekali ya. Sayang, orang ditok hanya boleh merokok di ruangan khusus, tempatnya sempit sekali. 
",0.8985398411750793
Nadia nggoleki hem kanggo adike ning uniqlo,Nadia mencari kemeja untuk adiknya di uniqlo,"Nadia mencari baju untuk adiknya di Uniqlo. 
",0.9408177137374878
"101 dalmatians: The series yaiku seri kartun tipi sing digawe karo disney television animation, kerjo bareng karo jumbo pictures.","101 dalmatians: The series adalah sebuah seri animasi televisi yang diproduksi oleh disney television animation, bekerja sama dengan jumbo pictures.","101 Dalmatians: The series adalah seri kartun animasi yang dibuat oleh Disney Television Animation, bekerja sama dengan Jumbo Pictures. 
",0.9346669316291809
Kantor kang nyambungake korsel - korut dibuka pekan iki,Kantor penghubung korsel - korut dibuka pekan ini,"Kantor yang menghubungkan Korsel-Korut dibuka pekan ini. 
",0.9129739999771118
Menehi berkah bareng sinde! Etukna 50 paket umroh saben tuku minimal rp 15.000 ning alfamart.,Berbagi berkah bersama sinde! Dapatkan 50 paket umroh setiap pembelian minimal rp 15.000 di alfamart.,"Berbagi berkah bersama teman! Dapatkan 50 paket umroh setiap pembelian minimal Rp 15.000 di Alfamart. 
",0.9601417183876038
"Tuku kaos, topi utawa jam tangan ning lapak monoton roomstore busa ditawa khusus nganggo aplikasi ning hape bosku.","Beli kaos, topi atau jam tangan di lapak monoton roomstore bisa diego khusus pakai aplikasi di hape boskuh.","Beli kaos, topi atau jam tangan di lapak monoton roomstore bisa ditawar khusus pakai aplikasi di hp kamu, bosku. 
",0.9672657251358032
"Aplikasi google maps akeh paedahe, aku puas nganggone!","Aplikasi google maps sangat bermanfaat, saya puas menggunakannya!","Aplikasi Google Maps banyak sekali, aku puas menggunakannya! 
",0.9517962336540222
"Kanggo malem minggu ing kene pasangan diwenehi panggonan sing ora kapenak, amarga pas uwong lewat ing kana panggonane dhewe obah-obah, luwih pase mirip kaya warung pinggir dalan. Ora sesuai karo rega panganane sing disajikake, kudune pasangan uga diwenehi panggonan sing apik uduk sembarang nerima tamu lan dideleh ing panggonan kaya kuwi.","Untuk malam minggu di sana pasangan diberi tempat yang tidak nyaman, karena saat orang lewat di sana tempat kami goyang-goyang, lebih tepatnya mirip seperti warung pinggir jalan. Tidak sesuai dengan harga makanan yang disajikan, seharusnya pasangan juga diberi tempat yang bagus bukan sembarang terima tamu dan taruh di tempat seperti itu.","Untuk malam minggu di tempat ini pasangan diberikan tempat yang tidak nyaman, karena saat orang lewat di dekat tempat mereka bergerak-gerak, lebih mirip seperti warung pinggir jalan. Tidak sesuai dengan harga makanan yang disajikan, karena pasangan juga diberikan tempat yang bagus duduk sembarang menerima tamu dan dideleh di tempat seperti itu. 
",0.9574213027954102
Menu panganan cukup rena-rena lan nggarai sir mesen kabeh. Mirah? Jelas ae!,Menu makanan cukup bervariasi dan bikin mau dipesan semuanya. Murah? Pastinya!,"Makanan cukup sederhana dan ngga perlu pesan semuanya. Mirah? Tentu saja! 
",0.9111400246620178
Bagikno sak akeh-akehe. Ben wong iki diproses. Kangen ndelok video njaluk sepiro karo nangis-nangis terus wadul nyang mbok e terus omong lak perlakuane kuwi ora sengaja.,Bagikan sebanyak-banyaknya. Biar ini orang diproses. Kangen melihat video minta maaf sambil nangis-nangis lalu ngadu ke emak lalu bilang kalau perlakuan itu tidak sengaja.,"Baiklah banyak-banyak. Ben orang ini sedang diproses. Kangen melihat video minta maaf dan menangis terus curhat ke ibu terus bilang perilakunya itu tidak disengaja. 
",0.9130756258964539
"Soto kudus iki anane ning pinggir dalan, kaping pisan arep mangan rada ora mantep uga sih. Amarga pengen ngerti rasa kudus yo dijajal sek. Ee saktenane uga enak lho, lan ana uga pilihan kanggo nyampurake, pokoke enak tenan. Regane murah pol deh. ","Soto kudus ini adanya di kaki lima, pertama kali mau makan agak ragu juga sih. Karena ingin tahu rasa kudus ya dicoba dulu. Ee ternyata enak juga lho, dan ada juga pilhan untuk mencampurnya, pokoknya enak sekali deh. Harganya murah meriah deh.","Soto kudus ini ada di pinggir jalan, pertama kali mau makan agak kurang enak juga sih. Karena pengen tahu rasa kudus ya dicoba sekalian. Eh ternyata juga enak lho, dan ada pilihan untuk penyajiannya juga, pokoknya enak banget. Harganya murah sekali deh.  
",0.959668755531311
Olahraga wengi isa dadi pilihan kanggo ngisi wektu lowong.,Olahraga di malam hari dapat menjadi pilihan untuk mengisi waktu luang.,"Olahraga malam bisa menjadi pilihan untuk mengisi waktu luang. 
",0.9821487069129944
Restoran seafood. Menu spesiale yuyu sing dipangan karo kulite. Kanggo aku kurang enak. Kulite isih rada atos. Pelayanane biasa-biasa bae.,Restoran seafood. Menu spesialnyanya kepiting yang dimakan dengan kulitnya. Untuk saya kurang enak. Kulitnya masih agak keras. Pelayanannya biasa-biasa saja.,"Restoran seafood. Menu spesialnya ikan teri yang dimakan dengan kulitnya. Menurutku kurang enak. Kulitnya masih agak keras. Pelayanannya biasa saja. 
",0.9728663563728333
