javanese,ground_truth,generated,bertscore
Kebon raya bogor isa didadekne salah siji tujuan destinasi wisata,Kebun raya bogor bisa dijadikan salah satu tujuan destinasi wisata,Kebun raya bogor dapat menjadi salah satu tujuan destinasi wisata,0.9882127046585083
"The peak panggone ning cedeke lembang, waratan duwur ning bandung sing adem lan panggone sing apik banget nanging dalan ngge moro panggonan iki kelok-kelok banget lan tikungan landep lan curam, ora disarane dingge motoran pas udan-udan lan wengi. Ning the peak ana nggen mangan sing pemandangane kutha bandung sing indah saka nggunung, rega panganane sing larang banget lan ora sumbut.","The peak berlokasi di dekat lembang, dataran tinggi di bandung yang sejuk dan lokasi yang sangat baik namun jalan untuk mencapai tempat ini sangat berkelok disertai tikungan tajam nan curam, tidak disarankan untuk berkendara saat hujan dan malam hari. Di the peak terdapat restoran dengan pemandangan kota bandung yang indah dari perbukitan, harga makanan yang sangat mahal dan sangat tidak sesuai.","""The peak lokasinya di dekat lembang, tinggi di bandung yang dingin dan tempat yang sangat indah tetapi jalanan menuju tempat ini berkelok-kelok sekali dan tikungan landep dan curam, tidak disarankan untuk berkendara saat hujan-hujan dan malam hari. Di the peak terdapat untuk makan dengan pemandangan kota bandung yang indah dari atas gunung, harga makanan yang sangat mahal dan tidak memuaskan.""",0.9523859024047852
Aku kapok nganggo jasa lion air,Saya kapok menggunakan jasa lion air,Saya kapok menggunakan jasa lion air,1.0
Akeh bab sing isa dhewe tindakake kanggo ngisi wektu luwang.,Banyak hal yang dapat kita lakukan untuk mengisi waktu luang.,"""Banyak hal yang bisa kita lakukan untuk mengisi waktu luang.""",0.965592086315155
Saya apatis ngelaporake bab-bab kaya iki. Amarga nganti minggu wingi isih tetep hurung digarap. Mung janji-janji terus.,Semakin apatis melaporkan hal-hal seperti ini. Karena sampai minggu lalu masih tetap belum dikerjakan. Hanya janji-janji terus.,"""Saya apatis melapor di bab-bab seperti ini. Karena sampai minggu lalu masih belum pernah digarap. Hanya janji-janji terus.""",0.932988703250885
Rega dhuwur banget porsi sithik banget ora janji maneh aku teko kanggo kepindho. Panganane ora beda adoh karo emakku dong!,Harga selangit porsi seiprit tidak janji lagi saya datang untuk yang kedua kali. Masakannya tidak beda jauh sama ema saya dong!,"""Harga mahal porsi kecil sekali tidak akan kembali lagi saya datang untuk singgah. Masakan tidak beda jauh dengan masakan ibuku dong!""",0.8978487253189087
"Anyar lan kashediya, 5 sekat mangan awan kotak kotak mangan yooyee kotak bekal anti bocor 590","Baru dan tersedia, 5 sekat makan siang kotak kotak makan yooyee kotak bekal anti bocor 590","""Baru dan konsisten, 5 sekat makan siang kotak kotak makan yaowee kotak bekal anti bocor 590""",0.94540935754776
"Ora ngerti ya kenangapa resto iki manggoni ranking 12 saka 1800an resto sing ana ing jakarta. Regane larang! Panggonane ndhelik, lan rasa panganane biasa bae. Aja percaya banget karo review sing nyesatake.","Tidak mengerti ya kenapa resto ini menduduki peringkat 12 dari 1800an resto yang ada di jakarta. Harga mahal! Lokasi tersembunyi, dan rasa makanan biasa saja. Jangan terlalu percaya sama review yang menyesatkanlah.","""Tidak tahu ya kenapa resto ini menempati ranking 12 dari 1800an resto di jakarta. Harganya mahal! Tempatnya biasa saja, dan rasa makanannya biasa saja. Jangan percaya banget dengan review yang menyesatkan.""",0.9503055214881897
Bledosan ning aksi protes ning afghanistan mateni wong 68,Ledakan dalam aksi protes di afghanistan tewaskan 68 orang,Ledakan di aksi protes di afghanistan tewaskan 68 orang,0.9824702143669128
"Aku teka marang restoran kuwi bareng karo kancaku. Kancaku kakehan kaget ndhelok pemandangane sing apik tenan ing mbengi. Aku ndhuweni kasempatan njajal stik impore, enak tenan apa maneh sause. Mmm yummi. Yen ana kasempatan aku pengen teka maneh marang kana.","Saya berkunjung ke restoran itu bersama dengan teman saya. Teman saya kebanyakan terkejut melihat pemandangannya yang sangat indah di malam hari. Saya berkesempatan mencoba steak impornya, sangat enak apalagi sausnya. Mmm yummi. Kalau ada kesempatan saya ingin berkunjung lagi ke sana.","""Saya datang ke restoran tersebut bersama teman saya. Teman saya sangat terkejut melihat pemandangan yang sangat indah pada malam hari. Saya mendapat kesempatan mencicipi steak impor, sangat enak terutama sausnya. Mmm yummy. Jika ada kesempatan saya ingin datang lagi ke sana.""",0.970337986946106
Akses menyang dusun bambu isa ditekani kira-kira ing wektu 1 - 2 jam nganggo mobil pribadi. Mara menyang dusun bambu diusahakake pas wektu wengi amarga awake dhewe isa ndelok cetha pemandangan sing ana lan wektu sing pas kanggo mangan wengi.,Akses menuju dusun bambu bisa ditempuh kira-kira dalam waktu 1 - 2 jam menggunakan mobil pribadi. Berkunjung ke dusun bambu diusahakan saat petang hari karena kita dapat melihat jelas pemandangan yang ada dan waktu yang pas untuk makan malam.,Akses ke ke desa bambu bisa ditempuh kira-kira dalam waktu 1 - 2 jam dengan mobil pribadi. Menuju ke desa bambu diusahakan pada malam hari karena kita bisa melihat kecantikan pemandangan yang ada serta waktu yang pas untuk makan malam.,0.9719507098197937
"Panganane oke padha karo xo suki liyane. Nanging sanajan dina prei gedhe kaya badha iki udhu artine meseme prei lan pesenan ombe, lan liya-liyane kudu mesen ping akeh. Tulung dijaga kepuasan pelanggane. Matur suwun,","Makanan oke sama seperti xo suki lainnya. Tetapi walaupun hari libur besar seperti lebaran ini bukan berarti senyumnya libur dan order minum, dan lain-lain harus order berkali-kali. Tolong di jaga kepuasan pelanggannya. Terima kasih.","""Makanan oke sama dengan xo suki yang lain. Namun walaupun hari prepaid besar seperti kemarin berarti tidak boleh artikan prepaid dan pesanan otomatis, dan lain-lain harus pesan manual. Tolong dijaga kepuasan pelanggan. Terima kasih,""",0.9298898577690125
"Restoran iki yaiku panggon kuliner sing wajib diparani umpama nyang bandung. Ora mung panganane sing manjakne ilat panganan sunda banget, restoran iki uga dibangun nganggo konsep mangan santai ning jero kali dadi nawarne pengalaman kuliner sing berkesan banget. Kudu dijajal dinggo sopo ae sing nyang bandung.","Restoran ini adalah sebuah destinasi kuliner yang wajib dikunjungi bila ke bandung. Selain makanan yang sangat memanjakan lidah makanan sunda, restoran ini juga dibangun dengan konsep makan santai di dalam saung yang dikelilingi alam hutan dan pegunungan yang dihias pepohonan rindang dan dihibur oleh gemericik air sungai sehingga menawarkan pengalaman kuliner yang teramat mengesankan. Harus dicoba bagi siapapun yang ke bandung.","""Restoran ini merupakan tempat kuliner yang wajib dikunjungi apabila ke bandung. Tidak hanya makanan yang memanjakan lidah hidangan sunda banget, restoran ini juga dibangun dengan konsep makan santai di dalam sungai sehingga menambah kesan pengalaman kuliner yang sangat berkesan. Wajib dicoba deh buat siapa aja yang ke bandung.""",0.9300742149353027
Mbalik ngaktifne paket data indosat merga isa akses youtube unlimited.,Kembali mengaktifkan paket data indosat karena dapat akses youtube unlimited.,"""Mengaktifkan kembali paket data indosat agar bisa mengakses youtube unlimited.""",0.9479485750198364
Aku nembe ngerti ketemu kancaku sek makarya nang trans tv,Saya baru saja bertemu teman saya yang bekerja di trans tv,"""Baru saja ketemu teman saya yang bekerja di trans tv""",0.944755494594574
"Omah mangan ning dalan anggrek iki nduwe keistimewaan jenis seafood sing rena-rena lan ana sing isih urip dinggo dipilih lan dimasak pas kuwi uga. Rena-rena jenis panganan isa dipilih lan wektu ngenteni sing sediluk nggarai adewe ora tek kesuwen keluwen ngenteni. Menu kerapu kukuse enak banget lan gurih, apa meneh lak dimasak karo iwak sing isih seger. Lokasine lumayan adem, regane mirah.","Rumah makan di jalan anggrek ini memiliki keistimewaan jenis seafood yang beragam dan ada yang masih hidup untuk dipilih dan dimasak saat itu juga. Berbagai jenis masakan dapat dipilih dan waktu tunggu yang singkat membuat kita tidak terlalu lama kelaparan menunggu. Menu kerapu kukusnya sangat enak dan gurih, apalagi bila dimasak dengan ikan yang masih segar. Lokasi cukup sejuk, harga murah.","""Rumah makan di jalan anggrek ini memiliki keistimewaan jenis seafood yang beragam dan masih hidup untuk dipilih dan dimasak saat itu juga. Jenis makanan bisa dipilih dan waktu menunggu yang satu membuat kita tidak terlalu lama menunggu. Menu kerapu kukusnya enak sekali dan gurih, apalagi kalau dimasak dengan ikan yang masih segar. Lokasinya lumayan adem, harganya merah.""",0.9706792235374451
"Kaya biasane awakdewe mesti golek kuliner sing liya timbangane sing liyane, awakdewe entuk ning panggen iki yaiku the restaurant padma hotel. Awakdewe pesen menu sing ana. Ana saka indonesia, eropa lan cina, tibake kabeh masakane enak kabeh.","Seperti biasa kami selalu mencari kuliner yang lain daripada yang lain, dapatlah kami di tempat ini yaitu the restaurant padma hotel. Kami memesan menu yang ada. Ada dari indonesia, eropa dan chinese, ternyata semua masakannya enak semuanya.","""Seperti biasa kami selalu mencari kuliner yang berbeda dari biasanya, kami menemukan di tempat ini yaitu the restaurant padma hotel. Kami memesan menu yang ada. Dari indonesia, eropa dan cina, ternyata semuanya masakannya enak semuanya.""",0.9641871452331543
Iya kuwi sing nggawe aku kesel. Iki udu salahe sing ngelamar nanging jelas 100% salahe pihak sing ana ing ndhuwur sing embuh piye carane dheweke koordinasi. Nyesek aku kuwi sanajan iki kasus kancaku sing ing lampung.,Iya itu yang bikin saya kesal. Ini bukan kesalahan sang pelamar tapi jelas 100% kesalahan pihak yang di atas yang entah bagaimana cara mereka berkordinasi. Nyesek saya itu walaupun ini kasus teman saya yang di lampung.,"""Iya itu yang bikin saya kesal. Ini bukan salahnya yang melamar tapi jelas 100% salah pihak di atas yang tidak tahu bagaimana caranya mereka koordinasi. Nyesek saya itu meskipun ini kasus kawan saya yang di lampung.""",0.9560208916664124
"Pelayanane cukup suwi, nanging suwasanane sing diwenehi apik lan unik, dadi karo ngenteni panganan isa nikmati suwasana ing restoran iki, menu sing disajikake aneka werna lan enak,","Pelayanannya agak lama, tetapi suasana yang diberikan keren dan unik, jadi sambil menunggu makanan bisa menikmati suasana di resto ini, menu yang disajikan beragam dan enak,","""Pelayanan cukup lambat, namun suasana yang di berikan baik dan unik, jadi sambil menunggu makanan bisa menikmati suasana di restoran ini, menu yang di sajikan beragam dan enak,",0.9595963358879089
"Panganan ing kene enak-enak kanthi akeh variasine. Kabehane enak kanthi pemandangan apik. Pelayanane sing maksimal saka mbak diah lan gina saka ngewiwiti teka nganti rampung, dilayani kanthi apik tenan.","Makanan di sini enak-enak dengan banyak variasi. Semuanya enak dengan pemandangan bagus. Pelayanan yang maksimal dari mbak diah dan gina dari awal datang sampai selesai, dilayani dengan sangat baik.","""Makanan di sini enak-enak dengan berbagai macam. Tempatnya enak dengan pemandangan bagus. Pelayanannya yang maksimal dari mbak diah dan gina dari masuk sampai selesai, ditangani dengan baik sekali.""",0.9595620632171631
"Ana ing ajang piala dunia 2018 sesuk, telkomsel njupuk bagian minangka pandukung penyiaran resmi ing perhelatan sepak bola donya kasebut.","Dalam ajang piala dunia 2018 nanti, telkomsel mengambil bagian sebagai pendukung penyiaran resmi dalam perhelatan sepak bola dunia tersebut.","""Terlibat pada ajang piala dunia 2018 mendatang, telkomsel pun menjadi bagian sebagai pendukung siaran resmi dalam perhelatan sepak bola dunia tersebut.""",0.959061324596405
De'e biasane tuku tisu paseo,Dia biasanya membeli tisu paseo,Dia biasa beli tissue paseo,0.8928400874137878
"Buse ora nyaman, mbak, ora sumbut karo sing diomongne bosmu, urung maneh panganane kurang enak banget, terus panggon wisata tujuane sing nggelakne:","Busnya tidak nyaman, mbak, tidak sesuai dengan yang diomongin atasan Anda, belum lagi makanannya kurang enak banget, lalu tempat wisata tujuannya yang mengecewakan:","""Busnya tidak nyaman, mbak, tidak sesuai dengan yang diomongkan bosnya, belum lagi makanannya kurang enak banget, terus tempat wisata tujuannya yang menggelikan:""",0.9580239653587341
"Cukup gampang golek lokasi iki, mung ngikuti wae arah menyang tengah kota. Mengko ning kiwa dalan ketok parkiran mobil sing cukup akeh, nengkono panggonan kafe iki. Rasane kafe iki pancen arang sepi, pengunjunge akeh banget.","Cukup mudah mencari lokasi ini, tinggal mengikuti saja arah ke tengah kota. Nanti di kiri jalan terlihat parkiran mobil yang cukup banyak, disitulah tempat kafe ini. Rasanya kafe ini memang jarang sepi, banyak sekali pengunjung.","""Cukup mudah cari lokasi ini, tinggal ikuti saja arah menuju ke tengah kota. Kemudian di kiri jalan ketemu parkiran mobil yang cukup luas, di situ lah tempat kafe ini berada. Perasaan kafe ini memang agak sepi, pengunjungnya sangat banyak.""",0.9529284238815308
"Gela aku karo provider iki, nganti sebel, nesu, emosi, aku metu, gara gara, sinyal sing ora bener.","Kecewa saya dengan provider ini, sampai kesal, marah, emosi, saya keluar, gara gara, sinyal yang tidak benar.","Parah aku sama provider ini, sampai sebel, marah, emosi, aku keluar, gara gara, sinyal yang tidak benar.",0.9700629711151123
"Sarung bantal, seprei lan slimute uwis ora putih...terus temboke wes akeh lumut..","Sarung bantal, seprai dan selimutnya tidak lagi putih...trus dindingnya sudah banyak lumut..","""Kain bantal, seprai dan selimut sudah tidak putih...temboknya juga sudah banyak lumut..""",0.9594475626945496
"Lan pas dheweke teka, saya rusak wae iki acara. Gilo banget aku karo dheweke, asli! Ngapuro yoo aku ora seneng banget karo dheweke","Dan ketika dia tiba, makin rusak saja ini acara. Jijik banget gue sama dia, asli! Maaf yaah gue enggak suka banget sama dia","""Dan pas dia datang, saya ngehancurkan saja deh ini acara. Gila banget saya sama dia, bener! Maaf ya saya tidak terlalu suka sama dia",0.9276444315910339
"Dhewe ana acara mangan mbengi wektu kuwi, es krime ora dipisah karo espresso dadi ora isa nyampur sing cocok karo selerane awakedhewe. Salmon steake uga kurang seger, kulit salmone atos, ketoke suwi ing kulkas utawa freezer. Sanajan iku menu utama sing kudune enak.","Kami ada acara makan malam waktu itu, ice krimnya tidak dipisahkan dengan espresso jadi tidak bisa mencampur sesuai selera masing-masing. Salmon steaknya juga kurang segar, kulit salmonnya keras, keliatannya lama di kulkas atau freezer. Padahal itu menu utama yang seharusnya enak.","""Kami datang acara makan malam waktu itu, es krime tidak dipisahkan dari espresso sehingga tidak bisa mencampur yang cocok dengan selera kami. Salmon steak pun kurang segar, kulit salmon keras, sepertinya sudah lama di kulkas atau freezer. Meski itu menu utama yang seharusnya enak.""",0.9527921080589294
"Panggonane gampang ditemukake. Resik lan higienis, pelayanane apik, dhewe bisa diskusi babagan panganan kang kasadia. Asik.","Tempatnya mudah ditemukan. Bersih dan higienis, pelayanannya bagus, kita bisa diskusi tentang masakan yang tersedia. Asik.","""Tempatnya mudah ditemukan. Bersih dan higienis, pelayanan bagus, kita bisa diskusi mengenai makanan yang disajikan. Asik.""",0.9751214981079102
Buffet mangan mbengi paling top. Regane pas karo sing dientukake. Rasane enak piliane akeh. Regane kadang didiskon yen teko rombongan. Sukses terus ya.,Buffet makan malam paling top. Harga sesuai yang didapat. Rasanya enak pilihannya banyak. Harga kadang didiskon jika datang rombongan. Sukses selalu ya.,"""Buffet makan malam paling top. Harga sesuai dengan apa yang dijanjikan. Rasa enak pilihan banyak. Harga kadang didiskon bila datang berombongan. Sukses terus ya. """,0.9486317038536072
Panggon sing apik yen dinikmati wengi. Cukup nyaman. Ragane lumayan murah. Senenganku stik tenderloine. Cukup enak.,Tempat yang bagus kalau dinikmati malam hari. Cukup nyaman. Harga cukup terjangkau. Favorit saya steak tenderloinnya. Cukup enak.,"""Tempat yang bagus jika dinikmati malam hari. Cukup nyaman. Harganya lumayan murah. Favorit saya stik tenderloinnya. Cukup enak.""",0.9650262594223022
"Njajal kanggo buka puasa ing kene. Kanggo rega sing kagolong larang ana ing antara hotel berbintang sakelasae, rasa sing ditawakake tenan nguciwakake. Pastane ora ana rasane, panganan liyane uga ora ana rasane. Beda tenan karo apa sing biasa ditawakake. Lan pelayanane uga kurang profesional pas ngelakoni pembayaran nganggo kartu kredit.","Mencoba untuk buka puasa di sini. Dengan harga yang tergolong mahal di antara hotel berbintang sekelasnya, rasa yang ditawarkan sangat mengecewakan. Pastanya hambar, makanan lain juga hambar. Sangat berbeda dengan apa yang biasa ditawarkan. Dan pelayanan juga kurang profesional pada saat melakukan pembayaran dengan mengunakan kartu kredit.","""Coba untuk buka puasa di sini. Untuk harga yang tergolong mahal di antara hotel berbintang sejenis, rasa yang dihidangkan sungguh mengecewakan. Pastanya tidak ada rasanya, makanan lain juga tidak ada rasanya. Bedanya sungguh jauh dibanding apa yang biasanya dihidangkan. Dan pelayanannya pun kurang profesional saat melakukan pembayaran menggunakan kartu kredit.""",0.9466923475265503
"Aku uga bingung loh, sing ndukung tokoh kuwi meh kabeh setipe bisane mung ngenyek-ngenyek, fitnah, tembung-tembung kasar, nyebarna isu ngapusi, ngutamakake emosi, akal sehate ora pernah dinggo.","Gue juga bingung loh, pendukung tokoh itu hampir semuanya setipe bisanya cuma maki-maki, fitnah, kata-kata kasar, menyebar isu bohong, mengutamakan emosi, akal sehat tidak pernah dipakai.","""Saya juga bingung loh, yang mendukung tokoh itu ya mau semua tipenya hanya menghina-hina, fitnah, kata-kata kasar, menyebarkan isu bohong, mengutamakan emosi, akal sehat tidak pernah dipakai.""",0.9548544883728027
"Omah mangan nusa indah saiki gelakne ah. Reget, uwong ditokne wae ngrokok ning ruangan nggo ac, pangganan suwe tekane.","Rumah makan nusa indah sekarang mengecewakan ah. Kotor, orang didiamkan saja merokok di ruangan ber ac, makanan lama datangnya.","House of food nusadinda sekarang tarafnya ah. Jelek, orang bilang aja merokok di ruangan ber ac, piring lama kotor.",0.9086365103721619
Nadia nggoleki hem kanggo adike ning uniqlo,Nadia mencari kemeja untuk adiknya di uniqlo,"""Nadia mencari kaos untuk adiknya di uniqlo""",0.9436690807342529
"101 dalmatians: The series yaiku seri kartun tipi sing digawe karo disney television animation, kerjo bareng karo jumbo pictures.","101 dalmatians: The series adalah sebuah seri animasi televisi yang diproduksi oleh disney television animation, bekerja sama dengan jumbo pictures.","""101 dalmatians: The series adalah serial kartun televisi yang dibuat oleh disney television animation, bekerjasama dengan jumbo pictures.""",0.9488314390182495
Kantor kang nyambungake korsel - korut dibuka pekan iki,Kantor penghubung korsel - korut dibuka pekan ini,"""Kantor yang menghubungkan kor-sel - kor-ut dibuka pekan ini",0.9000075459480286
Menehi berkah bareng sinde! Etukna 50 paket umroh saben tuku minimal rp 15.000 ning alfamart.,Berbagi berkah bersama sinde! Dapatkan 50 paket umroh setiap pembelian minimal rp 15.000 di alfamart.,Berikan berkah bersama sinde! Dapatkan 50 paket umroh setiap belanja minimal rp 15.000 di alfamart.,0.9821423888206482
"Tuku kaos, topi utawa jam tangan ning lapak monoton roomstore busa ditawa khusus nganggo aplikasi ning hape bosku.","Beli kaos, topi atau jam tangan di lapak monoton roomstore bisa diego khusus pakai aplikasi di hape boskuh.","""Beli kaos, topi atau jam tangan di lapak monoton roomstore bisa ditawar khusus dengan aplikasi di hape bosku.""",0.9578862190246582
"Aplikasi google maps akeh paedahe, aku puas nganggone!","Aplikasi google maps sangat bermanfaat, saya puas menggunakannya!","Aplikasi google maps sangat membantu, saya puas memilikinya!",0.9863333106040955
"Kanggo malem minggu ing kene pasangan diwenehi panggonan sing ora kapenak, amarga pas uwong lewat ing kana panggonane dhewe obah-obah, luwih pase mirip kaya warung pinggir dalan. Ora sesuai karo rega panganane sing disajikake, kudune pasangan uga diwenehi panggonan sing apik uduk sembarang nerima tamu lan dideleh ing panggonan kaya kuwi.","Untuk malam minggu di sana pasangan diberi tempat yang tidak nyaman, karena saat orang lewat di sana tempat kami goyang-goyang, lebih tepatnya mirip seperti warung pinggir jalan. Tidak sesuai dengan harga makanan yang disajikan, seharusnya pasangan juga diberi tempat yang bagus bukan sembarang terima tamu dan taruh di tempat seperti itu.","""Untuk malming di tempat ini pasangan diberikan tempat yang tidak nyaman, karena saat orang lewat di tempat ini kita berubah-ubah, lebih mirip seperti warung pinggir jalan. Tidak sesuai dengan harga makanannya yang disajikan, seharusnya pasangan juga diberikan tempat yang baik tidak sembarangan menerima tamu dan didepan tempat seperti itu.""",0.9491370916366577
Menu panganan cukup rena-rena lan nggarai sir mesen kabeh. Mirah? Jelas ae!,Menu makanan cukup bervariasi dan bikin mau dipesan semuanya. Murah? Pastinya!,"""Menu makanan cukup beragam dan memuaskan tiap mesen. Mahal? Pasti lah!""",0.9049115180969238
Bagikno sak akeh-akehe. Ben wong iki diproses. Kangen ndelok video njaluk sepiro karo nangis-nangis terus wadul nyang mbok e terus omong lak perlakuane kuwi ora sengaja.,Bagikan sebanyak-banyaknya. Biar ini orang diproses. Kangen melihat video minta maaf sambil nangis-nangis lalu ngadu ke emak lalu bilang kalau perlakuan itu tidak sengaja.,"""Bagikan sebanyak-banyaknya. Agar orang ini diproses. Kangen nonton video minta berapa terus nangis-nangis terus curhat ke ibu terus bilang perlakuan itu tidak sengaja.""",0.9416868090629578
"Soto kudus iki anane ning pinggir dalan, kaping pisan arep mangan rada ora mantep uga sih. Amarga pengen ngerti rasa kudus yo dijajal sek. Ee saktenane uga enak lho, lan ana uga pilihan kanggo nyampurake, pokoke enak tenan. Regane murah pol deh. ","Soto kudus ini adanya di kaki lima, pertama kali mau makan agak ragu juga sih. Karena ingin tahu rasa kudus ya dicoba dulu. Ee ternyata enak juga lho, dan ada juga pilhan untuk mencampurnya, pokoknya enak sekali deh. Harganya murah meriah deh.","""Soto kudus ini letaknya di pinggir jalan, kadang mau makan agak kurang yakin juga sih. Tapi karena ingin tahu rasa kudus ya dicoba dulu deh. Ee ternyata juga enak lho, dan ada juga pilihan untuk dicampur, pokonya enak banget. Harganya murah banget deh. """,0.95051109790802
Olahraga wengi isa dadi pilihan kanggo ngisi wektu lowong.,Olahraga di malam hari dapat menjadi pilihan untuk mengisi waktu luang.,Olahraga malam bisa jadi pilihan untuk mengisi waktu luang.,0.9793732166290283
Restoran seafood. Menu spesiale yuyu sing dipangan karo kulite. Kanggo aku kurang enak. Kulite isih rada atos. Pelayanane biasa-biasa bae.,Restoran seafood. Menu spesialnyanya kepiting yang dimakan dengan kulitnya. Untuk saya kurang enak. Kulitnya masih agak keras. Pelayanannya biasa-biasa saja.,"""Restoran seafood. Menu specialnya kepiting yang dimakan dengan kulitnya. Bagi saya kurang enak. Kulitnya masih agak basah. Pelayanan biasa-biasa saja.""",0.9661549925804138
"Enak lumayan, nanging regane larang amarga porsine luwih sithik. Ana pilihan infused kangen water sek cukup kanggo 4 uwong","Enak lumayan, tapi harganya mahal karena porsinya sedikit kecil. Ada pilihan infused kangen water yang cukup untuk 4 orang","""Enak lumayan, tetapi harganya mahal dikarenakan porsinya lebih sedikit. Ada pilihan infused kangen water yang cukup untuk 4 orang""",0.9702925086021423
