javanese,ground_truth,generated,bertscore
"Restoran iki yaiku panggon kuliner sing wajib diparani umpama nyang bandung. Ora mung panganane sing manjakne ilat panganan sunda banget, restoran iki uga dibangun nganggo konsep mangan santai ning jero kali dadi nawarne pengalaman kuliner sing berkesan banget. Kudu dijajal dinggo sopo ae sing nyang bandung.","Restoran ini adalah sebuah destinasi kuliner yang wajib dikunjungi bila ke bandung. Selain makanan yang sangat memanjakan lidah makanan sunda, restoran ini juga dibangun dengan konsep makan santai di dalam saung yang dikelilingi alam hutan dan pegunungan yang dihias pepohonan rindang dan dihibur oleh gemericik air sungai sehingga menawarkan pengalaman kuliner yang teramat mengesankan. Harus dicoba bagi siapapun yang ke bandung.","Restoran ini adalah tempat kuliner yang wajib dikunjungi jika Anda berada di Bandung. Tidak hanya makanannya yang lezat dan khas Sunda, restoran ini juga dibangun dengan konsep makan santai di dalam kali sehingga menawarkan pengalaman kuliner yang sangat berkesan. Harus dicoba oleh siapa saja yang berada di Bandung.",0.9166464805603027
Mbalik ngaktifne paket data indosat merga isa akses youtube unlimited.,Kembali mengaktifkan paket data indosat karena dapat akses youtube unlimited.,Kembali mengaktifkan paket data Indosat karena bisa akses Youtube unlimited.,0.9888952970504761
Aku nembe ngerti ketemu kancaku sek makarya nang trans tv,Saya baru saja bertemu teman saya yang bekerja di trans tv,Aku baru tahu bertemu temanku yang bekerja di Trans TV.,0.9450109004974365
"Omah mangan ning dalan anggrek iki nduwe keistimewaan jenis seafood sing rena-rena lan ana sing isih urip dinggo dipilih lan dimasak pas kuwi uga. Rena-rena jenis panganan isa dipilih lan wektu ngenteni sing sediluk nggarai adewe ora tek kesuwen keluwen ngenteni. Menu kerapu kukuse enak banget lan gurih, apa meneh lak dimasak karo iwak sing isih seger. Lokasine lumayan adem, regane mirah.","Rumah makan di jalan anggrek ini memiliki keistimewaan jenis seafood yang beragam dan ada yang masih hidup untuk dipilih dan dimasak saat itu juga. Berbagai jenis masakan dapat dipilih dan waktu tunggu yang singkat membuat kita tidak terlalu lama kelaparan menunggu. Menu kerapu kukusnya sangat enak dan gurih, apalagi bila dimasak dengan ikan yang masih segar. Lokasi cukup sejuk, harga murah.","Rumah makan di jalan anggrek ini memiliki keistimewaan jenis seafood yang beragam dan ada yang masih hidup untuk dipilih dan dimasak saat itu juga. Berbagai jenis makanan bisa dipilih dan saat menunggu yang tidak lama membuat kita tidak bosan menunggu. Menu kerapu kukusnya sangat enak dan gurih, apalagi jika dimasak dengan ikan yang masih segar. Lokasinya cukup nyaman, harganya murah.",0.9854208827018738
"Kaya biasane awakdewe mesti golek kuliner sing liya timbangane sing liyane, awakdewe entuk ning panggen iki yaiku the restaurant padma hotel. Awakdewe pesen menu sing ana. Ana saka indonesia, eropa lan cina, tibake kabeh masakane enak kabeh.","Seperti biasa kami selalu mencari kuliner yang lain daripada yang lain, dapatlah kami di tempat ini yaitu the restaurant padma hotel. Kami memesan menu yang ada. Ada dari indonesia, eropa dan chinese, ternyata semua masakannya enak semuanya.","Seperti biasanya kami harus mencari kuliner yang berbeda dari yang lain, kami menemukan di tempat ini yaitu restoran hotel Padma. Kami memesan menu yang ada. Ada dari Indonesia, Eropa, dan Cina, ternyata semua masakannya enak semua.",0.965160608291626
Iya kuwi sing nggawe aku kesel. Iki udu salahe sing ngelamar nanging jelas 100% salahe pihak sing ana ing ndhuwur sing embuh piye carane dheweke koordinasi. Nyesek aku kuwi sanajan iki kasus kancaku sing ing lampung.,Iya itu yang bikin saya kesal. Ini bukan kesalahan sang pelamar tapi jelas 100% kesalahan pihak yang di atas yang entah bagaimana cara mereka berkordinasi. Nyesek saya itu walaupun ini kasus teman saya yang di lampung.,Itu yang membuat aku kesal. Ini bukan salah yang melamar tapi jelas 100% salah pihak yang di atas yang entah bagaimana caranya mereka berkoordinasi. Sedih aku itu meskipun ini kasus temanku yang di Lampung.,0.9633395671844482
"Pelayanane cukup suwi, nanging suwasanane sing diwenehi apik lan unik, dadi karo ngenteni panganan isa nikmati suwasana ing restoran iki, menu sing disajikake aneka werna lan enak,","Pelayanannya agak lama, tetapi suasana yang diberikan keren dan unik, jadi sambil menunggu makanan bisa menikmati suasana di resto ini, menu yang disajikan beragam dan enak,","Pelayanannya cukup lama, namun suasana yang diberikan baik dan unik, sehingga dengan menunggu makanan bisa menikmati suasana di restoran ini, menu yang disajikan beraneka ragam dan lezat.",0.9627023339271545
"Panganan ing kene enak-enak kanthi akeh variasine. Kabehane enak kanthi pemandangan apik. Pelayanane sing maksimal saka mbak diah lan gina saka ngewiwiti teka nganti rampung, dilayani kanthi apik tenan.","Makanan di sini enak-enak dengan banyak variasi. Semuanya enak dengan pemandangan bagus. Pelayanan yang maksimal dari mbak diah dan gina dari awal datang sampai selesai, dilayani dengan sangat baik.","Makanan di sini enak-enak dengan banyak variasinya. Semuanya enak dengan pemandangan yang bagus. Pelayanannya yang maksimal dari mbak Dia dan Gina sejak awal kedatangan hingga selesai, dilayani dengan sangat baik.",0.9721025824546814
"Ana ing ajang piala dunia 2018 sesuk, telkomsel njupuk bagian minangka pandukung penyiaran resmi ing perhelatan sepak bola donya kasebut.","Dalam ajang piala dunia 2018 nanti, telkomsel mengambil bagian sebagai pendukung penyiaran resmi dalam perhelatan sepak bola dunia tersebut.","Di ajang Piala Dunia 2018 nanti, Telkomsel mengambil bagian sebagai pendukung penyiaran resmi di perhelatan sepak bola dunia tersebut.",0.9809836149215698
De'e biasane tuku tisu paseo,Dia biasanya membeli tisu paseo,Dia biasanya membeli tisu basah,0.9264798760414124
"Buse ora nyaman, mbak, ora sumbut karo sing diomongne bosmu, urung maneh panganane kurang enak banget, terus panggon wisata tujuane sing nggelakne:","Busnya tidak nyaman, mbak, tidak sesuai dengan yang diomongin atasan Anda, belum lagi makanannya kurang enak banget, lalu tempat wisata tujuannya yang mengecewakan:","Busnya tidak nyaman, mbak, tidak sesuai dengan apa yang dikatakan bosmu, apalagi makanannya kurang enak sekali, terus tempat wisata tujuannya juga mengecewakan.",0.9556879997253418
"Cukup gampang golek lokasi iki, mung ngikuti wae arah menyang tengah kota. Mengko ning kiwa dalan ketok parkiran mobil sing cukup akeh, nengkono panggonan kafe iki. Rasane kafe iki pancen arang sepi, pengunjunge akeh banget.","Cukup mudah mencari lokasi ini, tinggal mengikuti saja arah ke tengah kota. Nanti di kiri jalan terlihat parkiran mobil yang cukup banyak, disitulah tempat kafe ini. Rasanya kafe ini memang jarang sepi, banyak sekali pengunjung.","Cukup mudah mencari lokasi ini, hanya mengikuti arah menuju pusat kota. Nanti di sebelah kiri jalan terlihat parkiran mobil yang cukup banyak, di situ letak kafe ini. Rasanya kafe ini memang jarang sepi, pengunjungnya banyak sekali.",0.9811999797821045
"Gela aku karo provider iki, nganti sebel, nesu, emosi, aku metu, gara gara, sinyal sing ora bener.","Kecewa saya dengan provider ini, sampai kesal, marah, emosi, saya keluar, gara gara, sinyal yang tidak benar.","Saya kesal dengan provider ini, sampai sebel, marah, emosi, saya keluar, gara-gara sinyal yang tidak benar.",0.969830334186554
"Sarung bantal, seprei lan slimute uwis ora putih...terus temboke wes akeh lumut..","Sarung bantal, seprai dan selimutnya tidak lagi putih...trus dindingnya sudah banyak lumut..","Sarung bantal, seprei, dan selimut sudah tidak putih...terus tembok sudah banyak lumut..",0.9555190801620483
"Lan pas dheweke teka, saya rusak wae iki acara. Gilo banget aku karo dheweke, asli! Ngapuro yoo aku ora seneng banget karo dheweke","Dan ketika dia tiba, makin rusak saja ini acara. Jijik banget gue sama dia, asli! Maaf yaah gue enggak suka banget sama dia","Dan ketika dia datang, saya merusak acara ini. Gila banget aku dengan dia, asli! Maaf ya aku tidak senang banget dengan dia.",0.9459066987037659
"Dhewe ana acara mangan mbengi wektu kuwi, es krime ora dipisah karo espresso dadi ora isa nyampur sing cocok karo selerane awakedhewe. Salmon steake uga kurang seger, kulit salmone atos, ketoke suwi ing kulkas utawa freezer. Sanajan iku menu utama sing kudune enak.","Kami ada acara makan malam waktu itu, ice krimnya tidak dipisahkan dengan espresso jadi tidak bisa mencampur sesuai selera masing-masing. Salmon steaknya juga kurang segar, kulit salmonnya keras, keliatannya lama di kulkas atau freezer. Padahal itu menu utama yang seharusnya enak.","Mereka memiliki acara makan malam saat itu, es krim tidak dipisahkan dengan espresso sehingga tidak bisa mencampur yang sesuai dengan selera mereka. Steak salmon juga kurang segar, kulit salmon keras, tampaknya sudah lama di kulkas atau freezer. Meskipun itu adalah menu utama yang seharusnya lezat.",0.9480692744255066
"Panggonane gampang ditemukake. Resik lan higienis, pelayanane apik, dhewe bisa diskusi babagan panganan kang kasadia. Asik.","Tempatnya mudah ditemukan. Bersih dan higienis, pelayanannya bagus, kita bisa diskusi tentang masakan yang tersedia. Asik.","Tempatnya mudah ditemukan. Bersih dan higienis, pelayanannya baik, kita bisa berdiskusi tentang makanan yang tersedia. Asyik.",0.980343222618103
Buffet mangan mbengi paling top. Regane pas karo sing dientukake. Rasane enak piliane akeh. Regane kadang didiskon yen teko rombongan. Sukses terus ya.,Buffet makan malam paling top. Harga sesuai yang didapat. Rasanya enak pilihannya banyak. Harga kadang didiskon jika datang rombongan. Sukses selalu ya.,Buffet makan malam paling top. Harganya pas dengan yang diterima. Rasanya enak pilihannya banyak. Harganya kadang didiskon jika datang rombongan. Sukses terus ya.,0.9822539687156677
Panggon sing apik yen dinikmati wengi. Cukup nyaman. Ragane lumayan murah. Senenganku stik tenderloine. Cukup enak.,Tempat yang bagus kalau dinikmati malam hari. Cukup nyaman. Harga cukup terjangkau. Favorit saya steak tenderloinnya. Cukup enak.,Tempat yang bagus jika dinikmati malam. Cukup nyaman. Harganya lumayan murah. Favoritku stik tenderloin. Cukup enak.,0.9697319865226746
"Njajal kanggo buka puasa ing kene. Kanggo rega sing kagolong larang ana ing antara hotel berbintang sakelasae, rasa sing ditawakake tenan nguciwakake. Pastane ora ana rasane, panganan liyane uga ora ana rasane. Beda tenan karo apa sing biasa ditawakake. Lan pelayanane uga kurang profesional pas ngelakoni pembayaran nganggo kartu kredit.","Mencoba untuk buka puasa di sini. Dengan harga yang tergolong mahal di antara hotel berbintang sekelasnya, rasa yang ditawarkan sangat mengecewakan. Pastanya hambar, makanan lain juga hambar. Sangat berbeda dengan apa yang biasa ditawarkan. Dan pelayanan juga kurang profesional pada saat melakukan pembayaran dengan mengunakan kartu kredit.","Mencoba untuk berbuka puasa di sini. Dengan harga yang tergolong mahal di antara hotel bintang sekelasnya, rasa yang ditawarkan sangat mengecewakan. Pastinya tidak ada rasanya, makanan lainnya juga tidak ada rasanya. Berbeda sekali dengan apa yang biasa ditawarkan. Dan pelayanannya juga kurang profesional saat melakukan pembayaran menggunakan kartu kredit.",0.9666703343391418
"Aku uga bingung loh, sing ndukung tokoh kuwi meh kabeh setipe bisane mung ngenyek-ngenyek, fitnah, tembung-tembung kasar, nyebarna isu ngapusi, ngutamakake emosi, akal sehate ora pernah dinggo.","Gue juga bingung loh, pendukung tokoh itu hampir semuanya setipe bisanya cuma maki-maki, fitnah, kata-kata kasar, menyebar isu bohong, mengutamakan emosi, akal sehat tidak pernah dipakai.","Aku juga bingung, yang mendukung tokoh itu hampir semuanya bertipe hanya mencemooh, memfitnah, kata-kata kasar, menyebarkan isu palsu, mementingkan emosi, akal sehat tidak pernah digunakan.",0.9333891868591309
"Omah mangan nusa indah saiki gelakne ah. Reget, uwong ditokne wae ngrokok ning ruangan nggo ac, pangganan suwe tekane.","Rumah makan nusa indah sekarang mengecewakan ah. Kotor, orang didiamkan saja merokok di ruangan ber ac, makanan lama datangnya.","Rumah makan Nusa Indah sekarang ramainya ya. Sayang, kamu duduknya hanya merokok di ruangan ber-AC, makanannya lama datangnya.",0.9148203134536743
Nadia nggoleki hem kanggo adike ning uniqlo,Nadia mencari kemeja untuk adiknya di uniqlo,Nadia mencari baju untuk adiknya di Uniqlo.,0.9408177137374878
"101 dalmatians: The series yaiku seri kartun tipi sing digawe karo disney television animation, kerjo bareng karo jumbo pictures.","101 dalmatians: The series adalah sebuah seri animasi televisi yang diproduksi oleh disney television animation, bekerja sama dengan jumbo pictures.","101 Dalmatians: The Series adalah seri kartun televisi yang dibuat oleh Disney Television Animation, bekerja sama dengan Jumbo Pictures.",0.9280654788017273
Kantor kang nyambungake korsel - korut dibuka pekan iki,Kantor penghubung korsel - korut dibuka pekan ini,Kantor yang menghubungkan Korea Selatan - Korea Utara dibuka pekan ini,0.9016560316085815
Menehi berkah bareng sinde! Etukna 50 paket umroh saben tuku minimal rp 15.000 ning alfamart.,Berbagi berkah bersama sinde! Dapatkan 50 paket umroh setiap pembelian minimal rp 15.000 di alfamart.,Memberi berkah bersama Anda! Dapatkan 50 paket umroh setiap pembelian minimal Rp 15.000 di Alfamart.,0.9466607570648193
"Tuku kaos, topi utawa jam tangan ning lapak monoton roomstore busa ditawa khusus nganggo aplikasi ning hape bosku.","Beli kaos, topi atau jam tangan di lapak monoton roomstore bisa diego khusus pakai aplikasi di hape boskuh.","Membeli kaos, topi atau jam tangan di toko monoton roomstore busa tertawa khusus menggunakan aplikasi di ponsel bosku.",0.9401777386665344
"Aplikasi google maps akeh paedahe, aku puas nganggone!","Aplikasi google maps sangat bermanfaat, saya puas menggunakannya!","Aplikasi google maps banyak manfaatnya, aku puas menggunakannya!",0.9729059338569641
"Kanggo malem minggu ing kene pasangan diwenehi panggonan sing ora kapenak, amarga pas uwong lewat ing kana panggonane dhewe obah-obah, luwih pase mirip kaya warung pinggir dalan. Ora sesuai karo rega panganane sing disajikake, kudune pasangan uga diwenehi panggonan sing apik uduk sembarang nerima tamu lan dideleh ing panggonan kaya kuwi.","Untuk malam minggu di sana pasangan diberi tempat yang tidak nyaman, karena saat orang lewat di sana tempat kami goyang-goyang, lebih tepatnya mirip seperti warung pinggir jalan. Tidak sesuai dengan harga makanan yang disajikan, seharusnya pasangan juga diberi tempat yang bagus bukan sembarang terima tamu dan taruh di tempat seperti itu.","Untuk malam minggu di sini pasangan diberi tempat yang tidak nyaman, karena saat Anda lewat di sana tempatnya sendiri bergerak-gerak, lebih mirip seperti warung pinggir jalan. Tidak sesuai dengan harga makanan yang disajikan, seharusnya pasangan juga diberi tempat yang baik tidak sembarangan menerima tamu dan ditempatkan di tempat seperti itu.",0.9647233486175537
Menu panganan cukup rena-rena lan nggarai sir mesen kabeh. Mirah? Jelas ae!,Menu makanan cukup bervariasi dan bikin mau dipesan semuanya. Murah? Pastinya!,Menu makanannya cukup beragam dan membuat saya ingin memesan semuanya. Mahal? Jelas saja!,0.9356763958930969
Bagikno sak akeh-akehe. Ben wong iki diproses. Kangen ndelok video njaluk sepiro karo nangis-nangis terus wadul nyang mbok e terus omong lak perlakuane kuwi ora sengaja.,Bagikan sebanyak-banyaknya. Biar ini orang diproses. Kangen melihat video minta maaf sambil nangis-nangis lalu ngadu ke emak lalu bilang kalau perlakuan itu tidak sengaja.,Tolong sebarkan sebanyak-banyaknya. Biar orang ini diproses. Rindu melihat video meminta maaf dan menangis-nangis terus lalu melaporkan ke ibunya dan berkata bahwa perbuatannya itu tidak disengaja.,0.9326878786087036
"Soto kudus iki anane ning pinggir dalan, kaping pisan arep mangan rada ora mantep uga sih. Amarga pengen ngerti rasa kudus yo dijajal sek. Ee saktenane uga enak lho, lan ana uga pilihan kanggo nyampurake, pokoke enak tenan. Regane murah pol deh. ","Soto kudus ini adanya di kaki lima, pertama kali mau makan agak ragu juga sih. Karena ingin tahu rasa kudus ya dicoba dulu. Ee ternyata enak juga lho, dan ada juga pilhan untuk mencampurnya, pokoknya enak sekali deh. Harganya murah meriah deh.","Soto Kudus ini ada di pinggir jalan, pertama kali mau makan agak tidak yakin juga sih. Karena ingin tahu rasa Kudus maka dicoba sekali. Eh ternyata juga enak lho, dan ada juga pilihan untuk mencampurnya, pokoknya enak banget. Harganya murah sekali.",0.9594845771789551
Olahraga wengi isa dadi pilihan kanggo ngisi wektu lowong.,Olahraga di malam hari dapat menjadi pilihan untuk mengisi waktu luang.,Olahraga malam bisa menjadi pilihan untuk mengisi waktu luang.,0.9821487069129944
Restoran seafood. Menu spesiale yuyu sing dipangan karo kulite. Kanggo aku kurang enak. Kulite isih rada atos. Pelayanane biasa-biasa bae.,Restoran seafood. Menu spesialnyanya kepiting yang dimakan dengan kulitnya. Untuk saya kurang enak. Kulitnya masih agak keras. Pelayanannya biasa-biasa saja.,Restoran seafood. Menu spesialnya kepiting yang dimakan bersama kulitnya. Bagi saya kurang enak. Kulitnya masih agak keras. Pelayanannya biasa-biasa saja.,0.9894998073577881
"Enak lumayan, nanging regane larang amarga porsine luwih sithik. Ana pilihan infused kangen water sek cukup kanggo 4 uwong","Enak lumayan, tapi harganya mahal karena porsinya sedikit kecil. Ada pilihan infused kangen water yang cukup untuk 4 orang","Enak lumayan, tapi harganya mahal karena porsinya lebih sedikit. Ada pilihan infused water yang cukup untuk 4 orang",0.9804855585098267
