javanese,ground_truth,generated,bertscore
Kebon raya bogor isa didadekne salah siji tujuan destinasi wisata,Kebun raya bogor bisa dijadikan salah satu tujuan destinasi wisata,Kebon raya bogor bisa didadekan salah satu tujuan destinasi wisata,0.9480783343315125
"The peak panggone ning cedeke lembang, waratan duwur ning bandung sing adem lan panggone sing apik banget nanging dalan ngge moro panggonan iki kelok-kelok banget lan tikungan landep lan curam, ora disarane dingge motoran pas udan-udan lan wengi. Ning the peak ana nggen mangan sing pemandangane kutha bandung sing indah saka nggunung, rega panganane sing larang banget lan ora sumbut.","The peak berlokasi di dekat lembang, dataran tinggi di bandung yang sejuk dan lokasi yang sangat baik namun jalan untuk mencapai tempat ini sangat berkelok disertai tikungan tajam nan curam, tidak disarankan untuk berkendara saat hujan dan malam hari. Di the peak terdapat restoran dengan pemandangan kota bandung yang indah dari perbukitan, harga makanan yang sangat mahal dan sangat tidak sesuai.","The peak tempatnya di cedeke lembang, waratan duwur di bandung yang adem dan tempatnya yang sangat baik tapi dalan membuat tempat ini kelok-kelok",0.8850192427635193
Aku kapok nganggo jasa lion air,Saya kapok menggunakan jasa lion air,Saya kapok menggunakan jasa lion air,1.0
Akeh bab sing isa dhewe tindakake kanggo ngisi wektu luwang.,Banyak hal yang dapat kita lakukan untuk mengisi waktu luang.,Akeh bab yang bisa dalam tindakkan untuk mengisi wektu luwang.,0.8863222599029541
Saya apatis ngelaporake bab-bab kaya iki. Amarga nganti minggu wingi isih tetep hurung digarap. Mung janji-janji terus.,Semakin apatis melaporkan hal-hal seperti ini. Karena sampai minggu lalu masih tetap belum dikerjakan. Hanya janji-janji terus.,Saya apatis mengelaporaknya bab-bab sepertinya ini. Amarga nganti minggu kemarin isih tetep hurung digarap. Hanya janji-janji terus,0.9054315090179443
Rega dhuwur banget porsi sithik banget ora janji maneh aku teko kanggo kepindho. Panganane ora beda adoh karo emakku dong!,Harga selangit porsi seiprit tidak janji lagi saya datang untuk yang kedua kali. Masakannya tidak beda jauh sama ema saya dong!,Rega dhuwur banget porsi sithik banget tidak janji kasih saya tidak untuk kepindho. Makanannya tidak beda jauh dengan,0.8726059198379517
"Anyar lan kashediya, 5 sekat mangan awan kotak kotak mangan yooyee kotak bekal anti bocor 590","Baru dan tersedia, 5 sekat makan siang kotak kotak makan yooyee kotak bekal anti bocor 590","Anyar dan kashediya, 5 sekat makan awan kotak kotak makan yaoye kotak bekal anti bocor 590",0.9211583137512207
"Ora ngerti ya kenangapa resto iki manggoni ranking 12 saka 1800an resto sing ana ing jakarta. Regane larang! Panggonane ndhelik, lan rasa panganane biasa bae. Aja percaya banget karo review sing nyesatake.","Tidak mengerti ya kenapa resto ini menduduki peringkat 12 dari 1800an resto yang ada di jakarta. Harga mahal! Lokasi tersembunyi, dan rasa makanan biasa saja. Jangan terlalu percaya sama review yang menyesatkanlah.","Tidak mengecewakan ya kenangapa resto ini menggunakan ranking 12 dari 1800an resto yang ada di jakarta. Harga mahal! Tempatnya mendalik,",0.9090927243232727
Bledosan ning aksi protes ning afghanistan mateni wong 68,Ledakan dalam aksi protes di afghanistan tewaskan 68 orang,Bledosan di aksi protes di afghanistan makani wong 68,0.8908906579017639
"Aku teka marang restoran kuwi bareng karo kancaku. Kancaku kakehan kaget ndhelok pemandangane sing apik tenan ing mbengi. Aku ndhuweni kasempatan njajal stik impore, enak tenan apa maneh sause. Mmm yummi. Yen ana kasempatan aku pengen teka maneh marang kana.","Saya berkunjung ke restoran itu bersama dengan teman saya. Teman saya kebanyakan terkejut melihat pemandangannya yang sangat indah di malam hari. Saya berkesempatan mencoba steak impornya, sangat enak apalagi sausnya. Mmm yummi. Kalau ada kesempatan saya ingin berkunjung lagi ke sana.",Saya datang restoran saya sudah bersama dengan teman. Teman saya terkembali terlalu pemandangan yang sangat bagus di malam. Saya mendapatkan restoran say,0.9039231538772583
Akses menyang dusun bambu isa ditekani kira-kira ing wektu 1 - 2 jam nganggo mobil pribadi. Mara menyang dusun bambu diusahakake pas wektu wengi amarga awake dhewe isa ndelok cetha pemandangan sing ana lan wektu sing pas kanggo mangan wengi.,Akses menuju dusun bambu bisa ditempuh kira-kira dalam waktu 1 - 2 jam menggunakan mobil pribadi. Berkunjung ke dusun bambu diusahakan saat petang hari karena kita dapat melihat jelas pemandangan yang ada dan waktu yang pas untuk makan malam.,Akses menyang dusun bambu bisa ditekani kira-kira di wektu 1 - 2 jam menganggo mobil pribadi. Mara menyang dusun bambu diusahakkan pas wektu,0.9134618043899536
"Panganane oke padha karo xo suki liyane. Nanging sanajan dina prei gedhe kaya badha iki udhu artine meseme prei lan pesenan ombe, lan liya-liyane kudu mesen ping akeh. Tulung dijaga kepuasan pelanggane. Matur suwun,","Makanan oke sama seperti xo suki lainnya. Tetapi walaupun hari libur besar seperti lebaran ini bukan berarti senyumnya libur dan order minum, dan lain-lain harus order berkali-kali. Tolong di jaga kepuasan pelanggannya. Terima kasih.",Makanannya oke sama dengan xo suki lain. Tetapi sanajan dina prei gedhe kaya badha ini sudah artinya meseme prei dan pesan,0.8594123125076294
"Restoran iki yaiku panggon kuliner sing wajib diparani umpama nyang bandung. Ora mung panganane sing manjakne ilat panganan sunda banget, restoran iki uga dibangun nganggo konsep mangan santai ning jero kali dadi nawarne pengalaman kuliner sing berkesan banget. Kudu dijajal dinggo sopo ae sing nyang bandung.","Restoran ini adalah sebuah destinasi kuliner yang wajib dikunjungi bila ke bandung. Selain makanan yang sangat memanjakan lidah makanan sunda, restoran ini juga dibangun dengan konsep makan santai di dalam saung yang dikelilingi alam hutan dan pegunungan yang dihias pepohonan rindang dan dihibur oleh gemericik air sungai sehingga menawarkan pengalaman kuliner yang teramat mengesankan. Harus dicoba bagi siapapun yang ke bandung.",Restoran ini adalah tempat kuliner yang wajib diparani umpama di bandung. Tidak hanya makanannya yang manjaknya ilat makanan sund,0.8727590441703796
Mbalik ngaktifne paket data indosat merga isa akses youtube unlimited.,Kembali mengaktifkan paket data indosat karena dapat akses youtube unlimited.,Mbalik mengaktifkan paket data indosat karena bisa akses youtube unlimited.,0.9732005596160889
Aku nembe ngerti ketemu kancaku sek makarya nang trans tv,Saya baru saja bertemu teman saya yang bekerja di trans tv,Saya nembe ngerti ketemu kancaku yang makarya di trans tv,0.9081172943115234
"Omah mangan ning dalan anggrek iki nduwe keistimewaan jenis seafood sing rena-rena lan ana sing isih urip dinggo dipilih lan dimasak pas kuwi uga. Rena-rena jenis panganan isa dipilih lan wektu ngenteni sing sediluk nggarai adewe ora tek kesuwen keluwen ngenteni. Menu kerapu kukuse enak banget lan gurih, apa meneh lak dimasak karo iwak sing isih seger. Lokasine lumayan adem, regane mirah.","Rumah makan di jalan anggrek ini memiliki keistimewaan jenis seafood yang beragam dan ada yang masih hidup untuk dipilih dan dimasak saat itu juga. Berbagai jenis masakan dapat dipilih dan waktu tunggu yang singkat membuat kita tidak terlalu lama kelaparan menunggu. Menu kerapu kukusnya sangat enak dan gurih, apalagi bila dimasak dengan ikan yang masih segar. Lokasi cukup sejuk, harga murah.",Rumah makan di dalan anggrek ini mendapatkan keistimewaan jenis seafood yang bersama-sama dan ada yang bisih urip untuk dipili,0.8795315623283386
"Kaya biasane awakdewe mesti golek kuliner sing liya timbangane sing liyane, awakdewe entuk ning panggen iki yaiku the restaurant padma hotel. Awakdewe pesen menu sing ana. Ana saka indonesia, eropa lan cina, tibake kabeh masakane enak kabeh.","Seperti biasa kami selalu mencari kuliner yang lain daripada yang lain, dapatlah kami di tempat ini yaitu the restaurant padma hotel. Kami memesan menu yang ada. Ada dari indonesia, eropa dan chinese, ternyata semua masakannya enak semuanya.","Kaya biasanya adalah mesti golek kuliner yang lain timbangan yang lain, adalah entuk di tempat ini adalah the restaurant padma",0.8845170140266418
Iya kuwi sing nggawe aku kesel. Iki udu salahe sing ngelamar nanging jelas 100% salahe pihak sing ana ing ndhuwur sing embuh piye carane dheweke koordinasi. Nyesek aku kuwi sanajan iki kasus kancaku sing ing lampung.,Iya itu yang bikin saya kesal. Ini bukan kesalahan sang pelamar tapi jelas 100% kesalahan pihak yang di atas yang entah bagaimana cara mereka berkordinasi. Nyesek saya itu walaupun ini kasus teman saya yang di lampung.,Iya itu yang membuat saya kesel. Ini udang salah yang mengelamar tapi jelas 100% salah pihak yang ada di luar yang embuh piy,0.9012018442153931
"Pelayanane cukup suwi, nanging suwasanane sing diwenehi apik lan unik, dadi karo ngenteni panganan isa nikmati suwasana ing restoran iki, menu sing disajikake aneka werna lan enak,","Pelayanannya agak lama, tetapi suasana yang diberikan keren dan unik, jadi sambil menunggu makanan bisa menikmati suasana di resto ini, menu yang disajikan beragam dan enak,","Pelayanan cukup suwi, tapi suasananya yang diwenyahi baik dan unik, jadi dengan makanan bisa menikmati suasananya di restorative",0.9210234880447388
"Panganan ing kene enak-enak kanthi akeh variasine. Kabehane enak kanthi pemandangan apik. Pelayanane sing maksimal saka mbak diah lan gina saka ngewiwiti teka nganti rampung, dilayani kanthi apik tenan.","Makanan di sini enak-enak dengan banyak variasi. Semuanya enak dengan pemandangan bagus. Pelayanan yang maksimal dari mbak diah dan gina dari awal datang sampai selesai, dilayani dengan sangat baik.",Makanan di sini enak-enak dengan banyak variasinya. Semuanya enak dengan pemandangan bagus. Pelayanan yang maksimal dari mbak dia,0.9537609219551086
"Ana ing ajang piala dunia 2018 sesuk, telkomsel njupuk bagian minangka pandukung penyiaran resmi ing perhelatan sepak bola donya kasebut.","Dalam ajang piala dunia 2018 nanti, telkomsel mengambil bagian sebagai pendukung penyiaran resmi dalam perhelatan sepak bola dunia tersebut.","Ana di ajang piala dunia 2018 sesuk, telkomsel menjupuk bagian memang pandukung penyiaran resmi di perhelatan sepak bola donya",0.9224327206611633
De'e biasane tuku tisu paseo,Dia biasanya membeli tisu paseo,De'e biasanya tuku tisu paseo,0.8870428204536438
"Buse ora nyaman, mbak, ora sumbut karo sing diomongne bosmu, urung maneh panganane kurang enak banget, terus panggon wisata tujuane sing nggelakne:","Busnya tidak nyaman, mbak, tidak sesuai dengan yang diomongin atasan Anda, belum lagi makanannya kurang enak banget, lalu tempat wisata tujuannya yang mengecewakan:","Busnya tidak nyaman, mbak, tidak sungguh dengan yang diomongnya bosmu, urung lagi makanannya kurang enak banget",0.9354819059371948
"Cukup gampang golek lokasi iki, mung ngikuti wae arah menyang tengah kota. Mengko ning kiwa dalan ketok parkiran mobil sing cukup akeh, nengkono panggonan kafe iki. Rasane kafe iki pancen arang sepi, pengunjunge akeh banget.","Cukup mudah mencari lokasi ini, tinggal mengikuti saja arah ke tengah kota. Nanti di kiri jalan terlihat parkiran mobil yang cukup banyak, disitulah tempat kafe ini. Rasanya kafe ini memang jarang sepi, banyak sekali pengunjung.","Cukup gampang golek lokasi ini, hanya mengikuti saja arah menyang tengah kota. Mengkunya di kiwa dalan ketika park",0.8851099014282227
"Gela aku karo provider iki, nganti sebel, nesu, emosi, aku metu, gara gara, sinyal sing ora bener.","Kecewa saya dengan provider ini, sampai kesal, marah, emosi, saya keluar, gara gara, sinyal yang tidak benar.","Selamat saya dengan provider ini, nganti sebel, nesu, emosi, saya metu, gara gara, sinyal yang tidak bener.",0.9496406316757202
"Sarung bantal, seprei lan slimute uwis ora putih...terus temboke wes akeh lumut..","Sarung bantal, seprai dan selimutnya tidak lagi putih...trus dindingnya sudah banyak lumut..","Sarung bantal, seprei dan slimute sudah tidak putih...terus temboknya sudah banyak lumut..",0.9524211287498474
"Lan pas dheweke teka, saya rusak wae iki acara. Gilo banget aku karo dheweke, asli! Ngapuro yoo aku ora seneng banget karo dheweke","Dan ketika dia tiba, makin rusak saja ini acara. Jijik banget gue sama dia, asli! Maaf yaah gue enggak suka banget sama dia","Lan pas dheweke teka, saya rusak saja ini acara. Gilo banget saya dheweke, asli! Ngapuro yoo saya tidak suka",0.8952427506446838
"Dhewe ana acara mangan mbengi wektu kuwi, es krime ora dipisah karo espresso dadi ora isa nyampur sing cocok karo selerane awakedhewe. Salmon steake uga kurang seger, kulit salmone atos, ketoke suwi ing kulkas utawa freezer. Sanajan iku menu utama sing kudune enak.","Kami ada acara makan malam waktu itu, ice krimnya tidak dipisahkan dengan espresso jadi tidak bisa mencampur sesuai selera masing-masing. Salmon steaknya juga kurang segar, kulit salmonnya keras, keliatannya lama di kulkas atau freezer. Padahal itu menu utama yang seharusnya enak.","Dhewe ada acara makan malam waktu itu, es krima tidak dipisah dengan espresso jadi tidak bisa nyampur yang cocok dengan",0.902338445186615
"Panggonane gampang ditemukake. Resik lan higienis, pelayanane apik, dhewe bisa diskusi babagan panganan kang kasadia. Asik.","Tempatnya mudah ditemukan. Bersih dan higienis, pelayanannya bagus, kita bisa diskusi tentang masakan yang tersedia. Asik.","Tempatnya gampang ditemukan. Resik dan higienis, pelayanannya baik, kami bisa diskusi babagan makanan kang kasadia. Asik",0.935489296913147
Buffet mangan mbengi paling top. Regane pas karo sing dientukake. Rasane enak piliane akeh. Regane kadang didiskon yen teko rombongan. Sukses terus ya.,Buffet makan malam paling top. Harga sesuai yang didapat. Rasanya enak pilihannya banyak. Harga kadang didiskon jika datang rombongan. Sukses selalu ya.,Buffet makan malam terlalu paling top. Harganya pas dengan yang dientukannya. Rasanya enak pilihannya banyak. Harganya kadang didiskon kalau tidak,0.9429776668548584
Panggon sing apik yen dinikmati wengi. Cukup nyaman. Ragane lumayan murah. Senenganku stik tenderloine. Cukup enak.,Tempat yang bagus kalau dinikmati malam hari. Cukup nyaman. Harga cukup terjangkau. Favorit saya steak tenderloinnya. Cukup enak.,Tempat yang bagus kalau dinikmati wengi. Cukup nyaman. Raganya lumayan murah. Senengan saya stik tenderloine. Cukup enak.,0.9466642737388611
"Njajal kanggo buka puasa ing kene. Kanggo rega sing kagolong larang ana ing antara hotel berbintang sakelasae, rasa sing ditawakake tenan nguciwakake. Pastane ora ana rasane, panganan liyane uga ora ana rasane. Beda tenan karo apa sing biasa ditawakake. Lan pelayanane uga kurang profesional pas ngelakoni pembayaran nganggo kartu kredit.","Mencoba untuk buka puasa di sini. Dengan harga yang tergolong mahal di antara hotel berbintang sekelasnya, rasa yang ditawarkan sangat mengecewakan. Pastanya hambar, makanan lain juga hambar. Sangat berbeda dengan apa yang biasa ditawarkan. Dan pelayanan juga kurang profesional pada saat melakukan pembayaran dengan mengunakan kartu kredit.","Njajal untuk buka puasa di sini. Untuk harga yang tergolong mahal ada di antara hotel berbintang sakelasae, rasa yang ditawarkan sekal",0.89393150806427
"Aku uga bingung loh, sing ndukung tokoh kuwi meh kabeh setipe bisane mung ngenyek-ngenyek, fitnah, tembung-tembung kasar, nyebarna isu ngapusi, ngutamakake emosi, akal sehate ora pernah dinggo.","Gue juga bingung loh, pendukung tokoh itu hampir semuanya setipe bisanya cuma maki-maki, fitnah, kata-kata kasar, menyebar isu bohong, mengutamakan emosi, akal sehat tidak pernah dipakai.","Saya juga bingung loh, yang mendukung tokoh itu meh kabeh setipe bisanya hanya mengenyek-mengenyek, fitnah, tembung-tembung kas",0.8991667628288269
"Omah mangan nusa indah saiki gelakne ah. Reget, uwong ditokne wae ngrokok ning ruangan nggo ac, pangganan suwe tekane.","Rumah makan nusa indah sekarang mengecewakan ah. Kotor, orang didiamkan saja merokok di ruangan ber ac, makanan lama datangnya.","Rumah makan nusa indah sekarang sekarang gelaknya ah. Reget, sudah ditoknya saja ngrokok di ruangan untuk ac, makan",0.8998460173606873
Nadia nggoleki hem kanggo adike ning uniqlo,Nadia mencari kemeja untuk adiknya di uniqlo,Nadia menggoleki hem untuk adike di uniqlo,0.9062869548797607
"101 dalmatians: The series yaiku seri kartun tipi sing digawe karo disney television animation, kerjo bareng karo jumbo pictures.","101 dalmatians: The series adalah sebuah seri animasi televisi yang diproduksi oleh disney television animation, bekerja sama dengan jumbo pictures.","101 dalmatians: The series adalah seri kartun tipi yang digawe dengan disney television animation, kerja bareng dengan jumbo pictures.",0.9468285441398621
Kantor kang nyambungake korsel - korut dibuka pekan iki,Kantor penghubung korsel - korut dibuka pekan ini,Kantor yang menyambungkan korsel - korut dibuka pekan ini,0.9520812630653381
Menehi berkah bareng sinde! Etukna 50 paket umroh saben tuku minimal rp 15.000 ning alfamart.,Berbagi berkah bersama sinde! Dapatkan 50 paket umroh setiap pembelian minimal rp 15.000 di alfamart.,Menehi berkah bareng sindya! Etuknya 50 paket umroh saben tuku minimal rp 15.000 di alfamart.,0.9084239602088928
"Tuku kaos, topi utawa jam tangan ning lapak monoton roomstore busa ditawa khusus nganggo aplikasi ning hape bosku.","Beli kaos, topi atau jam tangan di lapak monoton roomstore bisa diego khusus pakai aplikasi di hape boskuh.","Toku kaos, topi atau jam tangan di lapak roomstore busa ditawa khusus menggunakan aplikasi di hape bosku.",0.9438828825950623
"Aplikasi google maps akeh paedahe, aku puas nganggone!","Aplikasi google maps sangat bermanfaat, saya puas menggunakannya!","Alikasi google maps banyak paedah, saya puas menganggone!",0.8946613669395447
"Kanggo malem minggu ing kene pasangan diwenehi panggonan sing ora kapenak, amarga pas uwong lewat ing kana panggonane dhewe obah-obah, luwih pase mirip kaya warung pinggir dalan. Ora sesuai karo rega panganane sing disajikake, kudune pasangan uga diwenehi panggonan sing apik uduk sembarang nerima tamu lan dideleh ing panggonan kaya kuwi.","Untuk malam minggu di sana pasangan diberi tempat yang tidak nyaman, karena saat orang lewat di sana tempat kami goyang-goyang, lebih tepatnya mirip seperti warung pinggir jalan. Tidak sesuai dengan harga makanan yang disajikan, seharusnya pasangan juga diberi tempat yang bagus bukan sembarang terima tamu dan taruh di tempat seperti itu.","Tempatnya malam di sini pasangan diberikan tempat yang tidak berkunjung, karena pas sudah lewat di kana tempatnya kami obah",0.8802053928375244
Menu panganan cukup rena-rena lan nggarai sir mesen kabeh. Mirah? Jelas ae!,Menu makanan cukup bervariasi dan bikin mau dipesan semuanya. Murah? Pastinya!,Menu makanan cukup bersama-sama dan mengecewakan sir mesan terbesar. Mirah? Jelas saja!,0.8789433836936951
Bagikno sak akeh-akehe. Ben wong iki diproses. Kangen ndelok video njaluk sepiro karo nangis-nangis terus wadul nyang mbok e terus omong lak perlakuane kuwi ora sengaja.,Bagikan sebanyak-banyaknya. Biar ini orang diproses. Kangen melihat video minta maaf sambil nangis-nangis lalu ngadu ke emak lalu bilang kalau perlakuan itu tidak sengaja.,Bagikno sak banyak-banyak. Benadikannya ini diproses. Untuk melihat video menjaluk sepiro dengan nangis-nangis terus wadul ke mbok,0.8817775249481201
"Soto kudus iki anane ning pinggir dalan, kaping pisan arep mangan rada ora mantep uga sih. Amarga pengen ngerti rasa kudus yo dijajal sek. Ee saktenane uga enak lho, lan ana uga pilihan kanggo nyampurake, pokoke enak tenan. Regane murah pol deh. ","Soto kudus ini adanya di kaki lima, pertama kali mau makan agak ragu juga sih. Karena ingin tahu rasa kudus ya dicoba dulu. Ee ternyata enak juga lho, dan ada juga pilhan untuk mencampurnya, pokoknya enak sekali deh. Harganya murah meriah deh.","Soto kudus ini adanya di pinggir jalan, kaping pisan makan agak tidak mantap juga sih. Harga pengen ngerti rasa kudus yo dijajal",0.8913431763648987
Olahraga wengi isa dadi pilihan kanggo ngisi wektu lowong.,Olahraga di malam hari dapat menjadi pilihan untuk mengisi waktu luang.,Olahraga malam bisa jadi pilihan untuk mengisi waktu lowong.,0.9471291899681091
Restoran seafood. Menu spesiale yuyu sing dipangan karo kulite. Kanggo aku kurang enak. Kulite isih rada atos. Pelayanane biasa-biasa bae.,Restoran seafood. Menu spesialnyanya kepiting yang dimakan dengan kulitnya. Untuk saya kurang enak. Kulitnya masih agak keras. Pelayanannya biasa-biasa saja.,Restoran seafood. Menu spesiale yuyu yang dipangan dengan kulite. Untuk saya kurang enak. Kulite lebih agak atos. Pelayanan biasa-biasa,0.9269940853118896
"Enak lumayan, nanging regane larang amarga porsine luwih sithik. Ana pilihan infused kangen water sek cukup kanggo 4 uwong","Enak lumayan, tapi harganya mahal karena porsinya sedikit kecil. Ada pilihan infused kangen water yang cukup untuk 4 orang","Enak lumayan, tapi harganya mahal karena porsinya lebih sithik. Ada pilihan infused kangen water yang cukup untuk 4 orang",0.9796242713928223
"Dinggo daerah banda aceh lan sekitare sik lancar, ora ana gangguan blas.","Untuk daerah banda aceh dan sekitarnya masih lancar, tidak ada gangguan sama sekali.","Untuk daerah banda aceh dan sekitarnya sik dan car, tidak ada gangguan blas.",0.9415765404701233
Emosi karo gojek sing kerep nyasar yen arep menyang omahku.,Emosi dengan gojek yang selalu nyasar kalau mau ke rumah saya.,Emosi dengan gojek yang kerep menyasar kalau mau benar-benar saya.,0.9358054399490356
"Kafe sing nyaman, enak lan murah kanthi desain kafe sing unik lan marakna krasan. Panganan enak lan kopi enak lan fasilitas wifi sing cepet lan tv kabel","Kafe yang nyaman, enak dan murah dengan desain kafe yang unik dan bikin betah. Makanan enak dan kopi enak serta fasilitas wifi yang cepat dan tv kabel","Kafe yang nyaman, enak dan murah dengan desain kafe yang unik dan makanan krasan. Makanan enak dan kopi enak dan fa",0.9474551677703857
"Uwis sewulan luwih ora mangan indomie, sakpisane mangan langsung nggawe rong porsi indomie goreng jumbo.","Sudah sebulan lebih tidak makan indomie, sekalinya makan langsung bikin dua porsi indomie goreng jumbo.","Sudah sewulan lebih tidak makan indomie, sakpisan makan langsung membuat rong porsi indomie goreng jumbo.",0.9489345550537109
"Mangan sikil wedus bagian pupu sing empuk lan lumayan gedhi dinggo ukuran medium, pas dingge wong siji, mangan tanpa sega, karo es lemon tea. Seger kurange mung panggone kebul-kebul, wajar kan jenenge uga wedus bakar hehehe","Makan kaki kambing paha yang empuk dan lumayam besar untuk ukuran medium, pas untuk satu orang, makan tanpa nasi, dengan es lemon tea. Segar kekurangannya hanya tempatnya berasap, wajar kan namanyan jg kambing bakar hehehe","Makan sikil wedus bagian pupu yang empuk dan lumayan gedhi untuk ukuran medium, pas untuk satu, makan tanpa nasi, dengan e",0.8981968760490417
"Panggone lumayan unik, rasa panganane biasa, menu sing ditawakne uga biasa, mung panggone karo keunikane sing menarik, cara nyeluk pelayane nganggo nutuk kentongan,. Aku pas mrana wengi, diambah udan, udarane lumayan adem nyrusuk belung, sempet ngenteni kira-kira limolas menit ben iso entuk panggon, merga bek blok wektu iku. Disaranke lak sir mrana sore-sore.","Tempatnya cukup unik, rasa makanan standar, menu yang ditawarkan juga biasa, hanya saja yang menarik tempat dan keunikannya, cara memanggil pelayannya dengan memukul kentongan,. Aku pas ke sana pada malam hari, ditambah hujan, udaranya cukup dingin menusuk tulang, sempat menunggu kira-kira 15 menit untuk bisa dapat tempat, karena penuh blok pada saat itu. Disarankan kalau mau ke sana sore-sore.","Tempatnya lumayan unik, rasa makanannya biasa, menu yang ditawarkan juga biasa, hanya tempatnya dengan keunikan yang menarik, cara",0.9011355638504028
"Ning pilkada 2018, polri dijaluk ningkatne pengamanan ning sekitar tps.","Dalam pilkada 2018, polri diminta meningkatkan pengamanan di sekitar tps.","Di pilkada 2018, polri dijaluk untuk pengamanan di sekitar tps.",0.9657062292098999
