javanese,ground_truth,generated,bertscore
Akeh bab sing isa dhewe tindakake kanggo ngisi wektu luwang.,Banyak hal yang dapat kita lakukan untuk mengisi waktu luang.,Banyak hal yang bisa kita lakukan untuk mengisi waktu luang.,0.9965143203735352
Saya apatis ngelaporake bab-bab kaya iki. Amarga nganti minggu wingi isih tetep hurung digarap. Mung janji-janji terus.,Semakin apatis melaporkan hal-hal seperti ini. Karena sampai minggu lalu masih tetap belum dikerjakan. Hanya janji-janji terus.,Saya apatis melaporkan hal-hal seperti ini. Karena sampai minggu lalu masih tetap saja belum digarap. Hanya janji-janji terus.,0.9696903228759766
Rega dhuwur banget porsi sithik banget ora janji maneh aku teko kanggo kepindho. Panganane ora beda adoh karo emakku dong!,Harga selangit porsi seiprit tidak janji lagi saya datang untuk yang kedua kali. Masakannya tidak beda jauh sama ema saya dong!,Harga mahal banget porsinya dikit banget tidak janji lagi saya datang untuk kedua kalinya. Makanannya tidak jauh beda dengan masakan ibu saya dong!,0.9215537309646606
"Anyar lan kashediya, 5 sekat mangan awan kotak kotak mangan yooyee kotak bekal anti bocor 590","Baru dan tersedia, 5 sekat makan siang kotak kotak makan yooyee kotak bekal anti bocor 590","Baru dan tersedia, 5 sekat makan siang kotak kotak makan tasbih kotak bekal anti bocor 590",0.9714749455451965
"Ora ngerti ya kenangapa resto iki manggoni ranking 12 saka 1800an resto sing ana ing jakarta. Regane larang! Panggonane ndhelik, lan rasa panganane biasa bae. Aja percaya banget karo review sing nyesatake.","Tidak mengerti ya kenapa resto ini menduduki peringkat 12 dari 1800an resto yang ada di jakarta. Harga mahal! Lokasi tersembunyi, dan rasa makanan biasa saja. Jangan terlalu percaya sama review yang menyesatkanlah.","Tidak mengerti ya kenapa resto ini menduduki peringkat 12 dari 1800an resto yang ada di jakarta. Harganya mahal! Tempatnya tersembunyi, dan rasa makanan biasa saja. Jangan percaya banget sama review yang menyesatkan.",0.9793441891670227
Bledosan ning aksi protes ning afghanistan mateni wong 68,Ledakan dalam aksi protes di afghanistan tewaskan 68 orang,Ledakan dalam demonstrasi di afghanistan tewaskan 68 orang,0.9777694940567017
"Aku teka marang restoran kuwi bareng karo kancaku. Kancaku kakehan kaget ndhelok pemandangane sing apik tenan ing mbengi. Aku ndhuweni kasempatan njajal stik impore, enak tenan apa maneh sause. Mmm yummi. Yen ana kasempatan aku pengen teka maneh marang kana.","Saya berkunjung ke restoran itu bersama dengan teman saya. Teman saya kebanyakan terkejut melihat pemandangannya yang sangat indah di malam hari. Saya berkesempatan mencoba steak impornya, sangat enak apalagi sausnya. Mmm yummi. Kalau ada kesempatan saya ingin berkunjung lagi ke sana.","Saya datang ke restoran itu bersama teman saya. Teman saya sampai kaget melihat pemandangan yang sangat indah malam itu. Saya berkesempatan untuk mencoba stik impornya, enak sekali apalagi sausnya. Mmmm yummy. Kalau ada kesempatan saya ingin datang lagi ke sana.",0.9711055159568787
Akses menyang dusun bambu isa ditekani kira-kira ing wektu 1 - 2 jam nganggo mobil pribadi. Mara menyang dusun bambu diusahakake pas wektu wengi amarga awake dhewe isa ndelok cetha pemandangan sing ana lan wektu sing pas kanggo mangan wengi.,Akses menuju dusun bambu bisa ditempuh kira-kira dalam waktu 1 - 2 jam menggunakan mobil pribadi. Berkunjung ke dusun bambu diusahakan saat petang hari karena kita dapat melihat jelas pemandangan yang ada dan waktu yang pas untuk makan malam.,Akses menuju dusun bambu dapat ditempuh sekitar 1 - 2 jam dengan mobil pribadi. Perjalanan menuju dusun bambu sebaiknya dilakukan pada malam hari karena kita dapat melihat dengan jelas pemandangan yang ada dan waktu yang pas untuk makan malam.,0.9621161222457886
"Panganane oke padha karo xo suki liyane. Nanging sanajan dina prei gedhe kaya badha iki udhu artine meseme prei lan pesenan ombe, lan liya-liyane kudu mesen ping akeh. Tulung dijaga kepuasan pelanggane. Matur suwun,","Makanan oke sama seperti xo suki lainnya. Tetapi walaupun hari libur besar seperti lebaran ini bukan berarti senyumnya libur dan order minum, dan lain-lain harus order berkali-kali. Tolong di jaga kepuasan pelanggannya. Terima kasih.",Makanan okel sama seperti xo suki yang lain. Tapi walau hari libur besar seperti sekarang berarti ya tetap saja harus memesan berkali-kali untuk minuman dan lain sebagainya. Mohon pertahankan kepuasan pelanggan. Terima kasih,0.9241714477539062
"Restoran iki yaiku panggon kuliner sing wajib diparani umpama nyang bandung. Ora mung panganane sing manjakne ilat panganan sunda banget, restoran iki uga dibangun nganggo konsep mangan santai ning jero kali dadi nawarne pengalaman kuliner sing berkesan banget. Kudu dijajal dinggo sopo ae sing nyang bandung.","Restoran ini adalah sebuah destinasi kuliner yang wajib dikunjungi bila ke bandung. Selain makanan yang sangat memanjakan lidah makanan sunda, restoran ini juga dibangun dengan konsep makan santai di dalam saung yang dikelilingi alam hutan dan pegunungan yang dihias pepohonan rindang dan dihibur oleh gemericik air sungai sehingga menawarkan pengalaman kuliner yang teramat mengesankan. Harus dicoba bagi siapapun yang ke bandung.","Restoran ini adalah tempat kuliner yang wajib dikunjungi apabila ke bandung. Tidak hanya makanannya yang memanjakan lidah selera indonesia banget, restoran ini juga dibangun dengan konsep makan santai di dalam sungai sehingga menawarkan pengalaman kuliner yang sangat berkesan. Wajib dicoba buat siapa saja yang ke bandung.",0.9337984323501587
Mbalik ngaktifne paket data indosat merga isa akses youtube unlimited.,Kembali mengaktifkan paket data indosat karena dapat akses youtube unlimited.,Balik mengaktifkan paket data indosat karena bisa akses youtube unlimited.,0.9861305356025696
Aku nembe ngerti ketemu kancaku sek makarya nang trans tv,Saya baru saja bertemu teman saya yang bekerja di trans tv,Saya baru tahu bertemu dengan teman saya yang bekerja di trans tv,0.9752815365791321
"Omah mangan ning dalan anggrek iki nduwe keistimewaan jenis seafood sing rena-rena lan ana sing isih urip dinggo dipilih lan dimasak pas kuwi uga. Rena-rena jenis panganan isa dipilih lan wektu ngenteni sing sediluk nggarai adewe ora tek kesuwen keluwen ngenteni. Menu kerapu kukuse enak banget lan gurih, apa meneh lak dimasak karo iwak sing isih seger. Lokasine lumayan adem, regane mirah.","Rumah makan di jalan anggrek ini memiliki keistimewaan jenis seafood yang beragam dan ada yang masih hidup untuk dipilih dan dimasak saat itu juga. Berbagai jenis masakan dapat dipilih dan waktu tunggu yang singkat membuat kita tidak terlalu lama kelaparan menunggu. Menu kerapu kukusnya sangat enak dan gurih, apalagi bila dimasak dengan ikan yang masih segar. Lokasi cukup sejuk, harga murah.","Rumah makan di jalan anggrek ini memiliki keistimewaan jenis seafood yang beragam dan ada yang masih hidup untuk dipilih dan dimasak saat itu juga. Beragam jenis hidangan bisa dipilih dan waktu tunggu yang tidak lama membuat kita tidak kelamaan lapar menunggu. Menu kerapu kukus sungguh enak dan gurih, apalagi kalau dimasak dengan ikan yang masih segar. Lokasinya lumayan adem, harganya terjangkau.",0.9761222004890442
"Kaya biasane awakdewe mesti golek kuliner sing liya timbangane sing liyane, awakdewe entuk ning panggen iki yaiku the restaurant padma hotel. Awakdewe pesen menu sing ana. Ana saka indonesia, eropa lan cina, tibake kabeh masakane enak kabeh.","Seperti biasa kami selalu mencari kuliner yang lain daripada yang lain, dapatlah kami di tempat ini yaitu the restaurant padma hotel. Kami memesan menu yang ada. Ada dari indonesia, eropa dan chinese, ternyata semua masakannya enak semuanya.","Seperti biasanya kita mesti mencari kuliner yang berbeda dari yang lain, kita mendapatkannya di tempat ini yaitu the restaurant padma hotel. Kita memesan menu yang ada. Ada dari indonesia, eropa dan cina, ternyata semuanya masakannya enak enak.",0.9728319644927979
Iya kuwi sing nggawe aku kesel. Iki udu salahe sing ngelamar nanging jelas 100% salahe pihak sing ana ing ndhuwur sing embuh piye carane dheweke koordinasi. Nyesek aku kuwi sanajan iki kasus kancaku sing ing lampung.,Iya itu yang bikin saya kesal. Ini bukan kesalahan sang pelamar tapi jelas 100% kesalahan pihak yang di atas yang entah bagaimana cara mereka berkordinasi. Nyesek saya itu walaupun ini kasus teman saya yang di lampung.,Iya itu yang bikin saya lelah. Ini bukan salahnya pelamar tapi jelas 100% salah pihak atas yang tidak tahu bagaimana mereka koordinasi. Menyebalkan itu meskipun ini kasus teman saya yang di lampung,0.9499213099479675
"Pelayanane cukup suwi, nanging suwasanane sing diwenehi apik lan unik, dadi karo ngenteni panganan isa nikmati suwasana ing restoran iki, menu sing disajikake aneka werna lan enak,","Pelayanannya agak lama, tetapi suasana yang diberikan keren dan unik, jadi sambil menunggu makanan bisa menikmati suasana di resto ini, menu yang disajikan beragam dan enak,","Pelayanan cukup lama, namun suasana yang diberikan bagus dan unik, sehingga sambil menunggu makanan bisa menikmati suasana di restoran ini, menu yang disajikan beragam dan enak,",0.9830073714256287
"Panganan ing kene enak-enak kanthi akeh variasine. Kabehane enak kanthi pemandangan apik. Pelayanane sing maksimal saka mbak diah lan gina saka ngewiwiti teka nganti rampung, dilayani kanthi apik tenan.","Makanan di sini enak-enak dengan banyak variasi. Semuanya enak dengan pemandangan bagus. Pelayanan yang maksimal dari mbak diah dan gina dari awal datang sampai selesai, dilayani dengan sangat baik.","Makanan di sini enak-enak dengan banyak variasinya. Semuanya enak dengan pemandangan yang bagus. Pelayanan yang maksimal dari mbak diah dan gina dari awal sampai selesai, dilayani dengan baik sekali.",0.9856379628181458
"Ana ing ajang piala dunia 2018 sesuk, telkomsel njupuk bagian minangka pandukung penyiaran resmi ing perhelatan sepak bola donya kasebut.","Dalam ajang piala dunia 2018 nanti, telkomsel mengambil bagian sebagai pendukung penyiaran resmi dalam perhelatan sepak bola dunia tersebut.","Di ajang piala dunia 2018 mendatang, telkomsel ambil bagian sebagai pendukung penyiaran resmi di perhelatan sepak bola dunia tersebut.",0.9894572496414185
De'e biasane tuku tisu paseo,Dia biasanya membeli tisu paseo,Dia biasanya membeli tisu basah,0.9264798760414124
"Buse ora nyaman, mbak, ora sumbut karo sing diomongne bosmu, urung maneh panganane kurang enak banget, terus panggon wisata tujuane sing nggelakne:","Busnya tidak nyaman, mbak, tidak sesuai dengan yang diomongin atasan Anda, belum lagi makanannya kurang enak banget, lalu tempat wisata tujuannya yang mengecewakan:","Bus tidak nyaman, mbak, tidak sesuai dengan yang anda omongkan tadi busnya, belum lagi makan tidak enak banget, terus tempat wisata tujuannya yang sangat mengecewakan:",0.9654178619384766
"Cukup gampang golek lokasi iki, mung ngikuti wae arah menyang tengah kota. Mengko ning kiwa dalan ketok parkiran mobil sing cukup akeh, nengkono panggonan kafe iki. Rasane kafe iki pancen arang sepi, pengunjunge akeh banget.","Cukup mudah mencari lokasi ini, tinggal mengikuti saja arah ke tengah kota. Nanti di kiri jalan terlihat parkiran mobil yang cukup banyak, disitulah tempat kafe ini. Rasanya kafe ini memang jarang sepi, banyak sekali pengunjung.","Cukup mudah mencari lokasi ini, tinggal mengikuti saja arah menuju pusat kota saja. Nanti di sebelah kiri jalan akan terlihat parkiran mobil yang cukup banyak, di situlah tempat kafe ini. Terasa memang kafe ini jarang sepi, pengunjungnya sangat banyak.",0.9776689410209656
"Gela aku karo provider iki, nganti sebel, nesu, emosi, aku metu, gara gara, sinyal sing ora bener.","Kecewa saya dengan provider ini, sampai kesal, marah, emosi, saya keluar, gara gara, sinyal yang tidak benar.","Kesal aku sama provider ini, sampai sebel, kesal, emosi, aku keluar, gara-gara, sinyal yang tidak benar.",0.9654620885848999
"Sarung bantal, seprei lan slimute uwis ora putih...terus temboke wes akeh lumut..","Sarung bantal, seprai dan selimutnya tidak lagi putih...trus dindingnya sudah banyak lumut..","Sarung bantal, sprei dan selimutnya sudah tidak putih... terus temboknya sudah banyak lumut..",0.9704793691635132
"Lan pas dheweke teka, saya rusak wae iki acara. Gilo banget aku karo dheweke, asli! Ngapuro yoo aku ora seneng banget karo dheweke","Dan ketika dia tiba, makin rusak saja ini acara. Jijik banget gue sama dia, asli! Maaf yaah gue enggak suka banget sama dia","Dan pas dia datang, makin rusak saja ini acara. Jijik banget gue sama dia, asli! Ampun deh gue gasuka banget sama dia",0.9685369729995728
"Dhewe ana acara mangan mbengi wektu kuwi, es krime ora dipisah karo espresso dadi ora isa nyampur sing cocok karo selerane awakedhewe. Salmon steake uga kurang seger, kulit salmone atos, ketoke suwi ing kulkas utawa freezer. Sanajan iku menu utama sing kudune enak.","Kami ada acara makan malam waktu itu, ice krimnya tidak dipisahkan dengan espresso jadi tidak bisa mencampur sesuai selera masing-masing. Salmon steaknya juga kurang segar, kulit salmonnya keras, keliatannya lama di kulkas atau freezer. Padahal itu menu utama yang seharusnya enak.","Kami ada acara makan malam waktu itu, es krimnya tidak dipisah dengan espresso jadi tidak bisa nyampur yang sesuai selera kami. Salmon steaknya juga kurang segar, kulit salmonsnya keras, sepertinya lama di lemari pendingin atau freezer. Padahal itu menu utama yang seharusnya enak.",0.9659798741340637
"Panggonane gampang ditemukake. Resik lan higienis, pelayanane apik, dhewe bisa diskusi babagan panganan kang kasadia. Asik.","Tempatnya mudah ditemukan. Bersih dan higienis, pelayanannya bagus, kita bisa diskusi tentang masakan yang tersedia. Asik.","Tempatnya mudah ditemukan. Bersih dan higienis, pelayanan baik, kita bisa diskusi mengenai makanan yang tersedia. Asik.",0.9910517930984497
Buffet mangan mbengi paling top. Regane pas karo sing dientukake. Rasane enak piliane akeh. Regane kadang didiskon yen teko rombongan. Sukses terus ya.,Buffet makan malam paling top. Harga sesuai yang didapat. Rasanya enak pilihannya banyak. Harga kadang didiskon jika datang rombongan. Sukses selalu ya.,Buffet makan malam sangat top. Harga sesuai dengan yang diberikan. Rasa enak pilihan banyak. Harga terkadang didiskon kalau datang rombongan. Sukses terus ya,0.9714391231536865
Panggon sing apik yen dinikmati wengi. Cukup nyaman. Ragane lumayan murah. Senenganku stik tenderloine. Cukup enak.,Tempat yang bagus kalau dinikmati malam hari. Cukup nyaman. Harga cukup terjangkau. Favorit saya steak tenderloinnya. Cukup enak.,Tempat yang asik kalau dinikmati malam hari. Cukup nyaman. Harga lumayan terjangkau. Favorit saya tenderloin stik. Cukup enak.,0.9742185473442078
"Njajal kanggo buka puasa ing kene. Kanggo rega sing kagolong larang ana ing antara hotel berbintang sakelasae, rasa sing ditawakake tenan nguciwakake. Pastane ora ana rasane, panganan liyane uga ora ana rasane. Beda tenan karo apa sing biasa ditawakake. Lan pelayanane uga kurang profesional pas ngelakoni pembayaran nganggo kartu kredit.","Mencoba untuk buka puasa di sini. Dengan harga yang tergolong mahal di antara hotel berbintang sekelasnya, rasa yang ditawarkan sangat mengecewakan. Pastanya hambar, makanan lain juga hambar. Sangat berbeda dengan apa yang biasa ditawarkan. Dan pelayanan juga kurang profesional pada saat melakukan pembayaran dengan mengunakan kartu kredit.","Mencoba untuk makan malam di sini. Untuk harga yang terbilang mahal di antara hotel bintang satu di jakarta, rasa yang ditawarkan sangat mengecewakan. Pasta tidak ada rasanya, makanan lainnya juga tidak ada rasanya. Beda sekali dengan apa yang biasanya ditawarkan. Dan pelayanan juga kurang profesional ketika melakukan pembayaran dengan kartu kredit.",0.9527132511138916
"Aku uga bingung loh, sing ndukung tokoh kuwi meh kabeh setipe bisane mung ngenyek-ngenyek, fitnah, tembung-tembung kasar, nyebarna isu ngapusi, ngutamakake emosi, akal sehate ora pernah dinggo.","Gue juga bingung loh, pendukung tokoh itu hampir semuanya setipe bisanya cuma maki-maki, fitnah, kata-kata kasar, menyebar isu bohong, mengutamakan emosi, akal sehat tidak pernah dipakai.","Saya juga bingung loh, pendukung tokoh itu hampir keseluruhan tipe-tipenya hanya bisa menghujat, memfitnah, kata-kata kasar, menyebarkan isu bohong, mengutamakan emosi, akal sehat tidak pernah dipakai.",0.9510378837585449
"Omah mangan nusa indah saiki gelakne ah. Reget, uwong ditokne wae ngrokok ning ruangan nggo ac, pangganan suwe tekane.","Rumah makan nusa indah sekarang mengecewakan ah. Kotor, orang didiamkan saja merokok di ruangan ber ac, makanan lama datangnya.","Rumah makan nusa indah sekarang jorok ya. Kotor, orang suruh saja merokok di ruangan ber ac, makanan lama datangnya.",0.9598941206932068
Nadia nggoleki hem kanggo adike ning uniqlo,Nadia mencari kemeja untuk adiknya di uniqlo,Nadia cari baju untuk adiknya di uniqlo,0.9729067087173462
"101 dalmatians: The series yaiku seri kartun tipi sing digawe karo disney television animation, kerjo bareng karo jumbo pictures.","101 dalmatians: The series adalah sebuah seri animasi televisi yang diproduksi oleh disney television animation, bekerja sama dengan jumbo pictures.","101 dalmatians: The series merupakan seri kartun televisi yang dibuat oleh disney television animation, bekerja sama dengan jumbo pictures.",0.9768363237380981
Kantor kang nyambungake korsel - korut dibuka pekan iki,Kantor penghubung korsel - korut dibuka pekan ini,Kantor penghubung korsel - korut kembali dibuka pekan ini,0.9889460802078247
Menehi berkah bareng sinde! Etukna 50 paket umroh saben tuku minimal rp 15.000 ning alfamart.,Berbagi berkah bersama sinde! Dapatkan 50 paket umroh setiap pembelian minimal rp 15.000 di alfamart.,Raih hadiah umrah bersama sister! Lewat pembelian minimal rp 15.000 di alfamart.,0.9289741516113281
"Tuku kaos, topi utawa jam tangan ning lapak monoton roomstore busa ditawa khusus nganggo aplikasi ning hape bosku.","Beli kaos, topi atau jam tangan di lapak monoton roomstore bisa diego khusus pakai aplikasi di hape boskuh.","Beli kaos, topi atau jam tangan di lapak monoton roomstore dapat penawaran khusus dengan aplikasi di hape anda.",0.9543493986129761
"Aplikasi google maps akeh paedahe, aku puas nganggone!","Aplikasi google maps sangat bermanfaat, saya puas menggunakannya!","Aplikasi google maps banyak manfaat, saya puas menggunakannya!",0.9822758436203003
"Kanggo malem minggu ing kene pasangan diwenehi panggonan sing ora kapenak, amarga pas uwong lewat ing kana panggonane dhewe obah-obah, luwih pase mirip kaya warung pinggir dalan. Ora sesuai karo rega panganane sing disajikake, kudune pasangan uga diwenehi panggonan sing apik uduk sembarang nerima tamu lan dideleh ing panggonan kaya kuwi.","Untuk malam minggu di sana pasangan diberi tempat yang tidak nyaman, karena saat orang lewat di sana tempat kami goyang-goyang, lebih tepatnya mirip seperti warung pinggir jalan. Tidak sesuai dengan harga makanan yang disajikan, seharusnya pasangan juga diberi tempat yang bagus bukan sembarang terima tamu dan taruh di tempat seperti itu.","Untuk weekend di sini pasangan diberikan tempat yang tidak nyaman, karena ketika orang lewat di situ tempat kita bergerak-gerak, lebih nyaman mirip seperti warung pinggir jalan. Tidak sesuai dengan harga makanan yang disajikan, mestinya pasangan juga diberikan tempat yang baik tidak sembarangan terima tamu dan diletakkan di tempat seperti itu.",0.9596813917160034
Menu panganan cukup rena-rena lan nggarai sir mesen kabeh. Mirah? Jelas ae!,Menu makanan cukup bervariasi dan bikin mau dipesan semuanya. Murah? Pastinya!,Menu makanan cukup variatif dan menggoda untuk memesan semuanya. Murah? Tentu saja!,0.9376553297042847
Bagikno sak akeh-akehe. Ben wong iki diproses. Kangen ndelok video njaluk sepiro karo nangis-nangis terus wadul nyang mbok e terus omong lak perlakuane kuwi ora sengaja.,Bagikan sebanyak-banyaknya. Biar ini orang diproses. Kangen melihat video minta maaf sambil nangis-nangis lalu ngadu ke emak lalu bilang kalau perlakuan itu tidak sengaja.,Sebarkan sebanyak-banyaknya. Biar orang ini diproses. Parah lihat video minta berapa dengan menangis-menangis terus ngadu ke ibunya terus bilang kalau perbuatan itu tidak sengaja.,0.948353111743927
"Soto kudus iki anane ning pinggir dalan, kaping pisan arep mangan rada ora mantep uga sih. Amarga pengen ngerti rasa kudus yo dijajal sek. Ee saktenane uga enak lho, lan ana uga pilihan kanggo nyampurake, pokoke enak tenan. Regane murah pol deh. ","Soto kudus ini adanya di kaki lima, pertama kali mau makan agak ragu juga sih. Karena ingin tahu rasa kudus ya dicoba dulu. Ee ternyata enak juga lho, dan ada juga pilhan untuk mencampurnya, pokoknya enak sekali deh. Harganya murah meriah deh.","Soto kudus ini letaknya di pinggir jalan, pertama kali mau makan agak ragu juga sih. Karena ingin tahu rasa kudus ya dicoba juga. Eh ternyata enak juga lho, dan ada juga pilihan untuk mencampurnya, pokoknya enak banget. Harganya murah banget deh.",0.969862699508667
Olahraga wengi isa dadi pilihan kanggo ngisi wektu lowong.,Olahraga di malam hari dapat menjadi pilihan untuk mengisi waktu luang.,Olahraga malam dapat menjadi pilihan untuk mengisi waktu luang.,0.9848648905754089
Restoran seafood. Menu spesiale yuyu sing dipangan karo kulite. Kanggo aku kurang enak. Kulite isih rada atos. Pelayanane biasa-biasa bae.,Restoran seafood. Menu spesialnyanya kepiting yang dimakan dengan kulitnya. Untuk saya kurang enak. Kulitnya masih agak keras. Pelayanannya biasa-biasa saja.,Restoran seafood. Menu spesial kepiting yang dimakan beserta kulitnya. Untuk saya kurang enak. Kulitnya masih agak keras. Pelayanan biasa saja.,0.9781096577644348
"Enak lumayan, nanging regane larang amarga porsine luwih sithik. Ana pilihan infused kangen water sek cukup kanggo 4 uwong","Enak lumayan, tapi harganya mahal karena porsinya sedikit kecil. Ada pilihan infused kangen water yang cukup untuk 4 orang","Enak lumayan, tapi harganya mahal karena porsinya lebih kecil. Ada pilihan infused kangen water yang cukup untuk 4 orang",0.9944024085998535
"Dinggo daerah banda aceh lan sekitare sik lancar, ora ana gangguan blas.","Untuk daerah banda aceh dan sekitarnya masih lancar, tidak ada gangguan sama sekali.","Untuk daerah banda aceh dan sekitarnya masih lancar, tidak ada gangguan sama sekali.",1.0
