javanese,ground_truth,generated,bertscore
Kebon raya bogor isa didadekne salah siji tujuan destinasi wisata,Kebun raya bogor bisa dijadikan salah satu tujuan destinasi wisata,Kebun raya bogor bisa dijadikan salah satu tujuan destinasi wisata,1.0
"The peak panggone ning cedeke lembang, waratan duwur ning bandung sing adem lan panggone sing apik banget nanging dalan ngge moro panggonan iki kelok-kelok banget lan tikungan landep lan curam, ora disarane dingge motoran pas udan-udan lan wengi. Ning the peak ana nggen mangan sing pemandangane kutha bandung sing indah saka nggunung, rega panganane sing larang banget lan ora sumbut.","The peak berlokasi di dekat lembang, dataran tinggi di bandung yang sejuk dan lokasi yang sangat baik namun jalan untuk mencapai tempat ini sangat berkelok disertai tikungan tajam nan curam, tidak disarankan untuk berkendara saat hujan dan malam hari. Di the peak terdapat restoran dengan pemandangan kota bandung yang indah dari perbukitan, harga makanan yang sangat mahal dan sangat tidak sesuai.","""Puncak panggone di cedeke lembang, ketinggian di bandung yang sejuk dan pemandangan yang sangat bagus namun jalan menuju ke tempat ini berkelok-kelok sangat dan tikungan tajam dan curam, tidak disarankan untuk motoran saat hujan-hujan dan malam hari. Di the peak ada untuk makan yang pemandangannya kota bandung yang indah dari ketinggian, harga makanan yang sangat mahal dan tidak sebanding.""",0.9338981509208679
Aku kapok nganggo jasa lion air,Saya kapok menggunakan jasa lion air,Saya kapok menggunakan jasa lion air,1.0
Akeh bab sing isa dhewe tindakake kanggo ngisi wektu luwang.,Banyak hal yang dapat kita lakukan untuk mengisi waktu luang.,Banyak hal yang bisa saya lakukan untuk mengisi waktu luang.,0.9898636937141418
Saya apatis ngelaporake bab-bab kaya iki. Amarga nganti minggu wingi isih tetep hurung digarap. Mung janji-janji terus.,Semakin apatis melaporkan hal-hal seperti ini. Karena sampai minggu lalu masih tetap belum dikerjakan. Hanya janji-janji terus.,Saya apatis melaporkan hal-hal seperti ini. Karena sampai minggu kemarin masih tetap belum digarap. Hanya janji-janji terus.,0.9708815217018127
Rega dhuwur banget porsi sithik banget ora janji maneh aku teko kanggo kepindho. Panganane ora beda adoh karo emakku dong!,Harga selangit porsi seiprit tidak janji lagi saya datang untuk yang kedua kali. Masakannya tidak beda jauh sama ema saya dong!,Harga sangat mahal porsi sangat kecil sangat tidak sesuai dengan harga. Makanan tidak beda jauh dengan ibu saya dong!,0.8938978314399719
"Anyar lan kashediya, 5 sekat mangan awan kotak kotak mangan yooyee kotak bekal anti bocor 590","Baru dan tersedia, 5 sekat makan siang kotak kotak makan yooyee kotak bekal anti bocor 590","Baru dan berkualitas, 5 kotak makan awan kotak makan yooyee kotak bekal anti bocor 590",0.9740369319915771
"Ora ngerti ya kenangapa resto iki manggoni ranking 12 saka 1800an resto sing ana ing jakarta. Regane larang! Panggonane ndhelik, lan rasa panganane biasa bae. Aja percaya banget karo review sing nyesatake.","Tidak mengerti ya kenapa resto ini menduduki peringkat 12 dari 1800an resto yang ada di jakarta. Harga mahal! Lokasi tersembunyi, dan rasa makanan biasa saja. Jangan terlalu percaya sama review yang menyesatkanlah.","Tidak mengerti kenapa resto ini menduduki ranking 12 dari 1800an resto yang ada di jakarta. Harganya mahal! Tempatnya sempit, dan rasa makanannya biasa saja. Jangan percaya banget dengan review yang menyesatkan.",0.9659456610679626
Bledosan ning aksi protes ning afghanistan mateni wong 68,Ledakan dalam aksi protes di afghanistan tewaskan 68 orang,Targetan dalam aksi protes di afghanistan membunuh 68 orang,0.9523221850395203
"Aku teka marang restoran kuwi bareng karo kancaku. Kancaku kakehan kaget ndhelok pemandangane sing apik tenan ing mbengi. Aku ndhuweni kasempatan njajal stik impore, enak tenan apa maneh sause. Mmm yummi. Yen ana kasempatan aku pengen teka maneh marang kana.","Saya berkunjung ke restoran itu bersama dengan teman saya. Teman saya kebanyakan terkejut melihat pemandangannya yang sangat indah di malam hari. Saya berkesempatan mencoba steak impornya, sangat enak apalagi sausnya. Mmm yummi. Kalau ada kesempatan saya ingin berkunjung lagi ke sana.","Saya datang ke restoran itu bersama teman saya. Teman saya sangat terkejut melihat pemandangan yang sangat indah di malam hari. Saya punya kesempatan mencoba steak impor, sangat enak apa lagi sausnya. Mmm yummi. Jika ada kesempatan saya ingin datang lagi ke sana.",0.9757388234138489
Akses menyang dusun bambu isa ditekani kira-kira ing wektu 1 - 2 jam nganggo mobil pribadi. Mara menyang dusun bambu diusahakake pas wektu wengi amarga awake dhewe isa ndelok cetha pemandangan sing ana lan wektu sing pas kanggo mangan wengi.,Akses menuju dusun bambu bisa ditempuh kira-kira dalam waktu 1 - 2 jam menggunakan mobil pribadi. Berkunjung ke dusun bambu diusahakan saat petang hari karena kita dapat melihat jelas pemandangan yang ada dan waktu yang pas untuk makan malam.,Akses ke desa bambu bisa ditempuh kira-kira dalam waktu 1 - 2 jam menggunakan mobil pribadi. Namun menuju desa bambu diusahakan pada waktu malam karena kami bisa melihat jelas pemandangan yang ada dan waktu yang tepat untuk makan malam.,0.970496654510498
"Panganane oke padha karo xo suki liyane. Nanging sanajan dina prei gedhe kaya badha iki udhu artine meseme prei lan pesenan ombe, lan liya-liyane kudu mesen ping akeh. Tulung dijaga kepuasan pelanggane. Matur suwun,","Makanan oke sama seperti xo suki lainnya. Tetapi walaupun hari libur besar seperti lebaran ini bukan berarti senyumnya libur dan order minum, dan lain-lain harus order berkali-kali. Tolong di jaga kepuasan pelanggannya. Terima kasih.","Makanan oke sama dengan xo suki lainnya. Namun meskipun hari ramai seperti ini, artinya memesan prei dan pesanan minuman, dan lain-lain harus memesan banyak. Tolong jaga kepuasan pelanggan. Terima kasih.",0.9346050024032593
"Restoran iki yaiku panggon kuliner sing wajib diparani umpama nyang bandung. Ora mung panganane sing manjakne ilat panganan sunda banget, restoran iki uga dibangun nganggo konsep mangan santai ning jero kali dadi nawarne pengalaman kuliner sing berkesan banget. Kudu dijajal dinggo sopo ae sing nyang bandung.","Restoran ini adalah sebuah destinasi kuliner yang wajib dikunjungi bila ke bandung. Selain makanan yang sangat memanjakan lidah makanan sunda, restoran ini juga dibangun dengan konsep makan santai di dalam saung yang dikelilingi alam hutan dan pegunungan yang dihias pepohonan rindang dan dihibur oleh gemericik air sungai sehingga menawarkan pengalaman kuliner yang teramat mengesankan. Harus dicoba bagi siapapun yang ke bandung.","Restoran ini adalah tempat kuliner yang wajib dikunjungi kalau ke bandung. Bukan hanya makanan yang membuat ketagihan makanan sunda banget, restoran ini juga dibangun dengan konsep makan santai di tepi sungai sehingga menawarkan pengalaman kuliner yang sangat berkesan. Harus dicoba untuk siapa saja yang ke bandung.",0.9329234957695007
Mbalik ngaktifne paket data indosat merga isa akses youtube unlimited.,Kembali mengaktifkan paket data indosat karena dapat akses youtube unlimited.,Kembali aktifkan paket data indosat karena bisa akses youtube unlimited.,0.9847659468650818
Aku nembe ngerti ketemu kancaku sek makarya nang trans tv,Saya baru saja bertemu teman saya yang bekerja di trans tv,Saya baru tahu bertemu kawan saya yang bekerja di trans tv,0.9798527359962463
"Omah mangan ning dalan anggrek iki nduwe keistimewaan jenis seafood sing rena-rena lan ana sing isih urip dinggo dipilih lan dimasak pas kuwi uga. Rena-rena jenis panganan isa dipilih lan wektu ngenteni sing sediluk nggarai adewe ora tek kesuwen keluwen ngenteni. Menu kerapu kukuse enak banget lan gurih, apa meneh lak dimasak karo iwak sing isih seger. Lokasine lumayan adem, regane mirah.","Rumah makan di jalan anggrek ini memiliki keistimewaan jenis seafood yang beragam dan ada yang masih hidup untuk dipilih dan dimasak saat itu juga. Berbagai jenis masakan dapat dipilih dan waktu tunggu yang singkat membuat kita tidak terlalu lama kelaparan menunggu. Menu kerapu kukusnya sangat enak dan gurih, apalagi bila dimasak dengan ikan yang masih segar. Lokasi cukup sejuk, harga murah.","Rumah makan di jalan anggrek ini memiliki keistimewaan jenis seafood yang beragam dan ada yang masih hidup untuk dipilih dan dimasak pada saat itu juga. Jenis makanan yang bisa dipilih dan waktu menunggu yang sediluk membuat perut tidak kelaparan menunggu. Menu kerapu kukusnya sangat enak dan gurih, apa lagi kalau dimasak dengan ikan yang masih segar. Lokasinya lumayan sejuk, harganya terjangkau.",0.9762206673622131
"Kaya biasane awakdewe mesti golek kuliner sing liya timbangane sing liyane, awakdewe entuk ning panggen iki yaiku the restaurant padma hotel. Awakdewe pesen menu sing ana. Ana saka indonesia, eropa lan cina, tibake kabeh masakane enak kabeh.","Seperti biasa kami selalu mencari kuliner yang lain daripada yang lain, dapatlah kami di tempat ini yaitu the restaurant padma hotel. Kami memesan menu yang ada. Ada dari indonesia, eropa dan chinese, ternyata semua masakannya enak semuanya.","Seperti biasa kami selalu mencari kuliner yang berbeda dari yang lain, kami menemukan di tempat ini adalah the restaurant padma hotel. Kami memesan menu yang ada. Ada dari indonesia, eropa dan china, ternyata semua masakannya enak semua.",0.9798012375831604
Iya kuwi sing nggawe aku kesel. Iki udu salahe sing ngelamar nanging jelas 100% salahe pihak sing ana ing ndhuwur sing embuh piye carane dheweke koordinasi. Nyesek aku kuwi sanajan iki kasus kancaku sing ing lampung.,Iya itu yang bikin saya kesal. Ini bukan kesalahan sang pelamar tapi jelas 100% kesalahan pihak yang di atas yang entah bagaimana cara mereka berkordinasi. Nyesek saya itu walaupun ini kasus teman saya yang di lampung.,Ya itu yang membuat saya kesal. Ini bukan salahnya yang melamar tapi jelas 100% salah pihak yang ada di atas yang bilang bagaimana caranya dia koordinasi. Menyesal saya itu meskipun ini kasus teman saya yang di lampung.,0.955834686756134
"Pelayanane cukup suwi, nanging suwasanane sing diwenehi apik lan unik, dadi karo ngenteni panganan isa nikmati suwasana ing restoran iki, menu sing disajikake aneka werna lan enak,","Pelayanannya agak lama, tetapi suasana yang diberikan keren dan unik, jadi sambil menunggu makanan bisa menikmati suasana di resto ini, menu yang disajikan beragam dan enak,","Pelayanan cukup lama, namun suasananya yang diberikan baik dan unik, sehingga dengan menunggu makanan dapat menikmati suasana di restoran ini, menu yang disajikan beragam dan enak",0.9741417765617371
"Panganan ing kene enak-enak kanthi akeh variasine. Kabehane enak kanthi pemandangan apik. Pelayanane sing maksimal saka mbak diah lan gina saka ngewiwiti teka nganti rampung, dilayani kanthi apik tenan.","Makanan di sini enak-enak dengan banyak variasi. Semuanya enak dengan pemandangan bagus. Pelayanan yang maksimal dari mbak diah dan gina dari awal datang sampai selesai, dilayani dengan sangat baik.","Makanan di sini enak-enak dengan banyak variasinya. Seluruhnya enak dengan pemandangan yang indah. Pelayanan yang maksimal dari mbak diah dan gina dari mulai datang hingga selesai, dilayani dengan sangat baik.",0.9815706610679626
"Ana ing ajang piala dunia 2018 sesuk, telkomsel njupuk bagian minangka pandukung penyiaran resmi ing perhelatan sepak bola donya kasebut.","Dalam ajang piala dunia 2018 nanti, telkomsel mengambil bagian sebagai pendukung penyiaran resmi dalam perhelatan sepak bola dunia tersebut.","Ada di ajang piala dunia 2018 sesuk, telkomsel mengambil bagian sebagai pendukung penyiaran resmi di perhelatan sepak bola dunia tersebut.",0.9730499982833862
De'e biasane tuku tisu paseo,Dia biasanya membeli tisu paseo,Dia biasanya beli tisu basah,0.9440239667892456
"Buse ora nyaman, mbak, ora sumbut karo sing diomongne bosmu, urung maneh panganane kurang enak banget, terus panggon wisata tujuane sing nggelakne:","Busnya tidak nyaman, mbak, tidak sesuai dengan yang diomongin atasan Anda, belum lagi makanannya kurang enak banget, lalu tempat wisata tujuannya yang mengecewakan:","Buset tidak nyaman, mbak, tidak sesuai dengan yang diomongkan bosmu, belum lagi makanannya kurang enak banget, terus tempat wisata tujuannya yang mengecewakan:",0.9777815937995911
"Cukup gampang golek lokasi iki, mung ngikuti wae arah menyang tengah kota. Mengko ning kiwa dalan ketok parkiran mobil sing cukup akeh, nengkono panggonan kafe iki. Rasane kafe iki pancen arang sepi, pengunjunge akeh banget.","Cukup mudah mencari lokasi ini, tinggal mengikuti saja arah ke tengah kota. Nanti di kiri jalan terlihat parkiran mobil yang cukup banyak, disitulah tempat kafe ini. Rasanya kafe ini memang jarang sepi, banyak sekali pengunjung.","Cukup mudah mencari lokasi ini, cukup ikuti saja arah ke tengah kota. Kemudian di kiri jalan terdapat parkiran mobil yang cukup banyak, selanjutnya tempat kafe ini. Rasa kafe ini memang sangat sepi, pengunjungnya sangat banyak sekali.",0.9697599411010742
"Gela aku karo provider iki, nganti sebel, nesu, emosi, aku metu, gara gara, sinyal sing ora bener.","Kecewa saya dengan provider ini, sampai kesal, marah, emosi, saya keluar, gara gara, sinyal yang tidak benar.","Sangat kecewa dengan provider ini, sampai sebel, marah, emosi, saya keluar, gara-gara, sinyal yang tidak benar.",0.9669157266616821
"Sarung bantal, seprei lan slimute uwis ora putih...terus temboke wes akeh lumut..","Sarung bantal, seprai dan selimutnya tidak lagi putih...trus dindingnya sudah banyak lumut..","Sarung bantal, seprei dan selimut sudah tidak putih...terus permukaannya sudah banyak lumut..",0.965408980846405
"Lan pas dheweke teka, saya rusak wae iki acara. Gilo banget aku karo dheweke, asli! Ngapuro yoo aku ora seneng banget karo dheweke","Dan ketika dia tiba, makin rusak saja ini acara. Jijik banget gue sama dia, asli! Maaf yaah gue enggak suka banget sama dia","Dan ketika dia datang, saya rusak saja acara ini. Gila banget saya sama dia, asli! Ngapuro yoo saya tidak suka banget sama dia",0.9432641267776489
"Dhewe ana acara mangan mbengi wektu kuwi, es krime ora dipisah karo espresso dadi ora isa nyampur sing cocok karo selerane awakedhewe. Salmon steake uga kurang seger, kulit salmone atos, ketoke suwi ing kulkas utawa freezer. Sanajan iku menu utama sing kudune enak.","Kami ada acara makan malam waktu itu, ice krimnya tidak dipisahkan dengan espresso jadi tidak bisa mencampur sesuai selera masing-masing. Salmon steaknya juga kurang segar, kulit salmonnya keras, keliatannya lama di kulkas atau freezer. Padahal itu menu utama yang seharusnya enak.","Kami ada acara makan malam waktu itu, es krimnya tidak terpisah dari espresso sehingga tidak bisa mencampur yang sesuai dengan selera kami. Salmon steaknya juga kurang segar, kulit salmonnya keras, mungkin sudah lama di kulkas atau freezer. Meskipun itu menu utama yang seharusnya enak.",0.9646300673484802
"Panggonane gampang ditemukake. Resik lan higienis, pelayanane apik, dhewe bisa diskusi babagan panganan kang kasadia. Asik.","Tempatnya mudah ditemukan. Bersih dan higienis, pelayanannya bagus, kita bisa diskusi tentang masakan yang tersedia. Asik.","Tempatnya mudah ditemukan. Bersih dan higienis, pelayanan baik, kami bisa diskusi tentang makanan yang tersedia. Asik.",0.9899538159370422
Buffet mangan mbengi paling top. Regane pas karo sing dientukake. Rasane enak piliane akeh. Regane kadang didiskon yen teko rombongan. Sukses terus ya.,Buffet makan malam paling top. Harga sesuai yang didapat. Rasanya enak pilihannya banyak. Harga kadang didiskon jika datang rombongan. Sukses selalu ya.,Buffet makan malam teratas. Harganya sesuai dengan yang ditawarkan. Rasanya enak pilihan banyak. Harganya kadang didiskon jika datang rombongan. Sukses terus ya.,0.9756826162338257
Panggon sing apik yen dinikmati wengi. Cukup nyaman. Ragane lumayan murah. Senenganku stik tenderloine. Cukup enak.,Tempat yang bagus kalau dinikmati malam hari. Cukup nyaman. Harga cukup terjangkau. Favorit saya steak tenderloinnya. Cukup enak.,Tempat yang bagus jika dinikmati malam. Cukup nyaman. Harganya lumayan murah. Kesukaanku steak tenderloinnya. Cukup enak.,0.9760506749153137
"Njajal kanggo buka puasa ing kene. Kanggo rega sing kagolong larang ana ing antara hotel berbintang sakelasae, rasa sing ditawakake tenan nguciwakake. Pastane ora ana rasane, panganan liyane uga ora ana rasane. Beda tenan karo apa sing biasa ditawakake. Lan pelayanane uga kurang profesional pas ngelakoni pembayaran nganggo kartu kredit.","Mencoba untuk buka puasa di sini. Dengan harga yang tergolong mahal di antara hotel berbintang sekelasnya, rasa yang ditawarkan sangat mengecewakan. Pastanya hambar, makanan lain juga hambar. Sangat berbeda dengan apa yang biasa ditawarkan. Dan pelayanan juga kurang profesional pada saat melakukan pembayaran dengan mengunakan kartu kredit.","Coba untuk buka puasa di sini. Untuk harga yang tergolong mahal ada di antara hotel berbintang sekelapa, rasa yang ditawarkan sangat mengecewakan. Pastanya tidak ada rasanya, makanan lainnya juga tidak ada rasanya. Jauh berbeda dengan apa yang biasa ditawarkan. Dan pelayanannya juga kurang profesional saat melakukan pembayaran dengan kartu kredit.",0.9624910354614258
"Aku uga bingung loh, sing ndukung tokoh kuwi meh kabeh setipe bisane mung ngenyek-ngenyek, fitnah, tembung-tembung kasar, nyebarna isu ngapusi, ngutamakake emosi, akal sehate ora pernah dinggo.","Gue juga bingung loh, pendukung tokoh itu hampir semuanya setipe bisanya cuma maki-maki, fitnah, kata-kata kasar, menyebar isu bohong, mengutamakan emosi, akal sehat tidak pernah dipakai.","Saya juga bingung loh, yang mendukung tokoh itu hampir semua sama jenisnya bisa saja hanya mengoceh-oceh, fitnah, kata-kata kasar, menyebarkan isu bohong, mengutamakan emosi, akal sehatnya tidak pernah dipakai.",0.9548308253288269
"Omah mangan nusa indah saiki gelakne ah. Reget, uwong ditokne wae ngrokok ning ruangan nggo ac, pangganan suwe tekane.","Rumah makan nusa indah sekarang mengecewakan ah. Kotor, orang didiamkan saja merokok di ruangan ber ac, makanan lama datangnya.","Rumah makan nusa indah sekarang melelahkan ah. Dingin, orang duduk saja merokok di ruangan dengan ac, makan lama sekali deh.",0.9308673739433289
Nadia nggoleki hem kanggo adike ning uniqlo,Nadia mencari kemeja untuk adiknya di uniqlo,Nadia mencari hem untuk adiknya di uniqlo,0.967520534992218
"101 dalmatians: The series yaiku seri kartun tipi sing digawe karo disney television animation, kerjo bareng karo jumbo pictures.","101 dalmatians: The series adalah sebuah seri animasi televisi yang diproduksi oleh disney television animation, bekerja sama dengan jumbo pictures.","101 anjing: seri ini adalah seri kartun tipi yang dibuat oleh disney television animation, bekerja sama dengan jumbo pictures.",0.9407789707183838
Kantor kang nyambungake korsel - korut dibuka pekan iki,Kantor penghubung korsel - korut dibuka pekan ini,Kantor yang menghubungkan korsel - korut dibuka pekan ini,0.9465823173522949
Menehi berkah bareng sinde! Etukna 50 paket umroh saben tuku minimal rp 15.000 ning alfamart.,Berbagi berkah bersama sinde! Dapatkan 50 paket umroh setiap pembelian minimal rp 15.000 di alfamart.,Berikan berkah bersama sinde! Setiap pembelian minimal rp 15.000 di alfamart dapat 50 paket umroh.,0.968360185623169
"Tuku kaos, topi utawa jam tangan ning lapak monoton roomstore busa ditawa khusus nganggo aplikasi ning hape bosku.","Beli kaos, topi atau jam tangan di lapak monoton roomstore bisa diego khusus pakai aplikasi di hape boskuh.","Beli kaos, topi atau jam tangan di lapak monoton roomstore busa kalau khusus pakai aplikasi di hape bosku.",0.9672873616218567
"Aplikasi google maps akeh paedahe, aku puas nganggone!","Aplikasi google maps sangat bermanfaat, saya puas menggunakannya!","Aplikasi google maps banyak kelebihannya, saya puas menggunakannya!",0.9725805521011353
"Kanggo malem minggu ing kene pasangan diwenehi panggonan sing ora kapenak, amarga pas uwong lewat ing kana panggonane dhewe obah-obah, luwih pase mirip kaya warung pinggir dalan. Ora sesuai karo rega panganane sing disajikake, kudune pasangan uga diwenehi panggonan sing apik uduk sembarang nerima tamu lan dideleh ing panggonan kaya kuwi.","Untuk malam minggu di sana pasangan diberi tempat yang tidak nyaman, karena saat orang lewat di sana tempat kami goyang-goyang, lebih tepatnya mirip seperti warung pinggir jalan. Tidak sesuai dengan harga makanan yang disajikan, seharusnya pasangan juga diberi tempat yang bagus bukan sembarang terima tamu dan taruh di tempat seperti itu.","Untuk malam minggu di sini pasangan diberikan tempat yang tidak nyaman, karena saat orang lewat di sana tempat kami berantakan, lebih mirip seperti warung pinggir jalan. Tidak sesuai dengan harga makanan yang disajikan, seharusnya pasangan juga diberikan tempat yang baik untuk menerima tamu dan duduk di tempat seperti itu.",0.9603744745254517
Menu panganan cukup rena-rena lan nggarai sir mesen kabeh. Mirah? Jelas ae!,Menu makanan cukup bervariasi dan bikin mau dipesan semuanya. Murah? Pastinya!,Menu makanan cukup beragam dan membuat kami memesan semuanya. Mirah? Jelas saja!,0.9216632843017578
Bagikno sak akeh-akehe. Ben wong iki diproses. Kangen ndelok video njaluk sepiro karo nangis-nangis terus wadul nyang mbok e terus omong lak perlakuane kuwi ora sengaja.,Bagikan sebanyak-banyaknya. Biar ini orang diproses. Kangen melihat video minta maaf sambil nangis-nangis lalu ngadu ke emak lalu bilang kalau perlakuan itu tidak sengaja.,Bagikan sebanyak mungkin. Ben orang ini diproses. Kangen lihat video minta sepiro dengan nangis-nangis terus komplain ke mbok e terus omong kalau perilakunya itu tidak sengaja.,0.9294107556343079
"Soto kudus iki anane ning pinggir dalan, kaping pisan arep mangan rada ora mantep uga sih. Amarga pengen ngerti rasa kudus yo dijajal sek. Ee saktenane uga enak lho, lan ana uga pilihan kanggo nyampurake, pokoke enak tenan. Regane murah pol deh. ","Soto kudus ini adanya di kaki lima, pertama kali mau makan agak ragu juga sih. Karena ingin tahu rasa kudus ya dicoba dulu. Ee ternyata enak juga lho, dan ada juga pilhan untuk mencampurnya, pokoknya enak sekali deh. Harganya murah meriah deh.","Soto kudus ini berada di pinggir jalan, pertama kali mau makan agak tidak yakin sih. Karena ingin tahu rasa kudus ya dicoba sek. Ee ternyata juga enak lho, dan ada juga pilihan untuk menambahkan, pokoknya enak sekali. Harganya murah sekali deh.",0.9662970900535583
Olahraga wengi isa dadi pilihan kanggo ngisi wektu lowong.,Olahraga di malam hari dapat menjadi pilihan untuk mengisi waktu luang.,Olahraga malam bisa menjadi pilihan untuk mengisi waktu luang.,0.9821487069129944
Restoran seafood. Menu spesiale yuyu sing dipangan karo kulite. Kanggo aku kurang enak. Kulite isih rada atos. Pelayanane biasa-biasa bae.,Restoran seafood. Menu spesialnyanya kepiting yang dimakan dengan kulitnya. Untuk saya kurang enak. Kulitnya masih agak keras. Pelayanannya biasa-biasa saja.,Restoran seafood. Menu spesial yuyu yang dipanggang dengan kulitnya. Untuk saya kurang enak. Kulitnya masih agak keras. Pelayanan biasa-biasa saja.,0.9653796553611755
"Enak lumayan, nanging regane larang amarga porsine luwih sithik. Ana pilihan infused kangen water sek cukup kanggo 4 uwong","Enak lumayan, tapi harganya mahal karena porsinya sedikit kecil. Ada pilihan infused kangen water yang cukup untuk 4 orang","Enak lumayan, tapi harganya mahal karena porsinya lebih sedikit. Ada pilihan infused kangen water sek cukup untuk 4 orang",0.9829655289649963
"Dinggo daerah banda aceh lan sekitare sik lancar, ora ana gangguan blas.","Untuk daerah banda aceh dan sekitarnya masih lancar, tidak ada gangguan sama sekali.","Untuk daerah banda aceh dan sekitarnya sekarang lancar, tidak ada gangguan sama sekali.",0.9893012046813965
