javanese,ground_truth,generated,bertscore
"Aku teka marang restoran kuwi bareng karo kancaku. Kancaku kakehan kaget ndhelok pemandangane sing apik tenan ing mbengi. Aku ndhuweni kasempatan njajal stik impore, enak tenan apa maneh sause. Mmm yummi. Yen ana kasempatan aku pengen teka maneh marang kana.","Saya berkunjung ke restoran itu bersama dengan teman saya. Teman saya kebanyakan terkejut melihat pemandangannya yang sangat indah di malam hari. Saya berkesempatan mencoba steak impornya, sangat enak apalagi sausnya. Mmm yummi. Kalau ada kesempatan saya ingin berkunjung lagi ke sana.","""Saya datang ke restoran tersebut bersama teman saya. Teman saya sangat terkejut melihat pemandangan yang cantik sekali di malam hari. Saya baru tahu kesempatan mencoba steak impore, enak sekali apa pun saus. Mmm yummi. Jika ada kesempatan saya ingin kembali ke sana.""",0.9543076157569885
Akses menyang dusun bambu isa ditekani kira-kira ing wektu 1 - 2 jam nganggo mobil pribadi. Mara menyang dusun bambu diusahakake pas wektu wengi amarga awake dhewe isa ndelok cetha pemandangan sing ana lan wektu sing pas kanggo mangan wengi.,Akses menuju dusun bambu bisa ditempuh kira-kira dalam waktu 1 - 2 jam menggunakan mobil pribadi. Berkunjung ke dusun bambu diusahakan saat petang hari karena kita dapat melihat jelas pemandangan yang ada dan waktu yang pas untuk makan malam.,Akses menuju dusun bambu bisa ditempuh sekitar 1 - 2 jam dengan mobil pribadi. Mendatang ke dusun bambu dilakukan pada waktu malam hari agar kita bisa menikmati pemandangan yang ada dan waktu yang pas untuk makan malam.,0.9581931829452515
"Panganane oke padha karo xo suki liyane. Nanging sanajan dina prei gedhe kaya badha iki udhu artine meseme prei lan pesenan ombe, lan liya-liyane kudu mesen ping akeh. Tulung dijaga kepuasan pelanggane. Matur suwun,","Makanan oke sama seperti xo suki lainnya. Tetapi walaupun hari libur besar seperti lebaran ini bukan berarti senyumnya libur dan order minum, dan lain-lain harus order berkali-kali. Tolong di jaga kepuasan pelanggannya. Terima kasih.","Makanan oke padahal sama seperti xo suka lainnya. Tapi malam hari hari besar seperti besok sudah tentu berbeda itu maksudnya mata dan pesanan ayam, dan lainnya harus pesan banyak. Harap dijaga kepuasan pelanggan. Makasih",0.9024376273155212
"Restoran iki yaiku panggon kuliner sing wajib diparani umpama nyang bandung. Ora mung panganane sing manjakne ilat panganan sunda banget, restoran iki uga dibangun nganggo konsep mangan santai ning jero kali dadi nawarne pengalaman kuliner sing berkesan banget. Kudu dijajal dinggo sopo ae sing nyang bandung.","Restoran ini adalah sebuah destinasi kuliner yang wajib dikunjungi bila ke bandung. Selain makanan yang sangat memanjakan lidah makanan sunda, restoran ini juga dibangun dengan konsep makan santai di dalam saung yang dikelilingi alam hutan dan pegunungan yang dihias pepohonan rindang dan dihibur oleh gemericik air sungai sehingga menawarkan pengalaman kuliner yang teramat mengesankan. Harus dicoba bagi siapapun yang ke bandung.","Restoran ini adalah tempat kuliner wajib kunjung jika ke bandung. Selain makanan yang sangat menggoda makanan sunda sangat, restoran ini juga dibangun dengan konsep makan santai di tepi kali jadi memberikan pengalaman kuliner yang sangat berkesan. Harus dicoba buat siapa saja yang ke bandung.",0.9279929399490356
Mbalik ngaktifne paket data indosat merga isa akses youtube unlimited.,Kembali mengaktifkan paket data indosat karena dapat akses youtube unlimited.,Mulang aktifkan paket data indosat agar bisa akses youtube unlimited.,0.9571810960769653
Aku nembe ngerti ketemu kancaku sek makarya nang trans tv,Saya baru saja bertemu teman saya yang bekerja di trans tv,Saya tidak pernah menonton trans tv,0.8912487626075745
"Omah mangan ning dalan anggrek iki nduwe keistimewaan jenis seafood sing rena-rena lan ana sing isih urip dinggo dipilih lan dimasak pas kuwi uga. Rena-rena jenis panganan isa dipilih lan wektu ngenteni sing sediluk nggarai adewe ora tek kesuwen keluwen ngenteni. Menu kerapu kukuse enak banget lan gurih, apa meneh lak dimasak karo iwak sing isih seger. Lokasine lumayan adem, regane mirah.","Rumah makan di jalan anggrek ini memiliki keistimewaan jenis seafood yang beragam dan ada yang masih hidup untuk dipilih dan dimasak saat itu juga. Berbagai jenis masakan dapat dipilih dan waktu tunggu yang singkat membuat kita tidak terlalu lama kelaparan menunggu. Menu kerapu kukusnya sangat enak dan gurih, apalagi bila dimasak dengan ikan yang masih segar. Lokasi cukup sejuk, harga murah.","Rumah makan di jalan anggrek ini punya keistimewaan jenis seafood yang beragam serta beberapa yang masih hidup untuk dipilih dan dimasak saat itu juga. Berbagai jenis makanan bisa dipilih dan waktu menunggu yang sedap membuat tidak terlalu kesal menunggu. Menu kepiting kukus sangat enak dan gurih, apalagi kalau dimasak dengan ikan yang masih segar. Lokasinya lumayan adem, harganya terjangkau.",0.9752439856529236
"Kaya biasane awakdewe mesti golek kuliner sing liya timbangane sing liyane, awakdewe entuk ning panggen iki yaiku the restaurant padma hotel. Awakdewe pesen menu sing ana. Ana saka indonesia, eropa lan cina, tibake kabeh masakane enak kabeh.","Seperti biasa kami selalu mencari kuliner yang lain daripada yang lain, dapatlah kami di tempat ini yaitu the restaurant padma hotel. Kami memesan menu yang ada. Ada dari indonesia, eropa dan chinese, ternyata semua masakannya enak semuanya.","Seperti biasa kami mencari kuliner yang berbeda dengan yang lain, kami pilih ke the restaurant padma hotel. Kami memesan menu nya. Ada dari indonesia, eropa dan cina, tiba-tiba semuanya masakannya enak semua.",0.9524564146995544
Iya kuwi sing nggawe aku kesel. Iki udu salahe sing ngelamar nanging jelas 100% salahe pihak sing ana ing ndhuwur sing embuh piye carane dheweke koordinasi. Nyesek aku kuwi sanajan iki kasus kancaku sing ing lampung.,Iya itu yang bikin saya kesal. Ini bukan kesalahan sang pelamar tapi jelas 100% kesalahan pihak yang di atas yang entah bagaimana cara mereka berkordinasi. Nyesek saya itu walaupun ini kasus teman saya yang di lampung.,Iya itu yang bikin saya kesal. Ini pertama salahnya yang melamar tapi jelas 100% salahnya pihak yang ada di atas yang tidak tahu apa-apanya. Nyesek saya itu kemarin dua kasus teman saya yang di lampung.,0.9377416372299194
"Pelayanane cukup suwi, nanging suwasanane sing diwenehi apik lan unik, dadi karo ngenteni panganan isa nikmati suwasana ing restoran iki, menu sing disajikake aneka werna lan enak,","Pelayanannya agak lama, tetapi suasana yang diberikan keren dan unik, jadi sambil menunggu makanan bisa menikmati suasana di resto ini, menu yang disajikan beragam dan enak,","Pelayanan cukup baik, namun suasana yang diberikan cukup baik dan unik, sehingga dengan menunggu makanan bisa menikmati suasana di restoran ini, menu yang disajikan beragam dan enak.",0.9651798605918884
"Panganan ing kene enak-enak kanthi akeh variasine. Kabehane enak kanthi pemandangan apik. Pelayanane sing maksimal saka mbak diah lan gina saka ngewiwiti teka nganti rampung, dilayani kanthi apik tenan.","Makanan di sini enak-enak dengan banyak variasi. Semuanya enak dengan pemandangan bagus. Pelayanan yang maksimal dari mbak diah dan gina dari awal datang sampai selesai, dilayani dengan sangat baik.","Makanan di sini enak-enak dengan banyak varietas. Semua enak dengan pemandangan yang bagus. Pelayanan yang maksimal dari mbak diah dan gina dari menunggu sampai selesai, dilayani dengan baik sekali.",0.9793983101844788
"Ana ing ajang piala dunia 2018 sesuk, telkomsel njupuk bagian minangka pandukung penyiaran resmi ing perhelatan sepak bola donya kasebut.","Dalam ajang piala dunia 2018 nanti, telkomsel mengambil bagian sebagai pendukung penyiaran resmi dalam perhelatan sepak bola dunia tersebut.","Di ajang piala dunia 2018 besok, telkomsel menjadi bagian sebagai penyedia siaran resmi dalam perhelatan sepak bola dunia yang bertajuk.",0.9627790451049805
De'e biasane tuku tisu paseo,Dia biasanya membeli tisu paseo,Setiap hari beli tisu Paseo,0.883087158203125
"Buse ora nyaman, mbak, ora sumbut karo sing diomongne bosmu, urung maneh panganane kurang enak banget, terus panggon wisata tujuane sing nggelakne:","Busnya tidak nyaman, mbak, tidak sesuai dengan yang diomongin atasan Anda, belum lagi makanannya kurang enak banget, lalu tempat wisata tujuannya yang mengecewakan:","Busi tidak nyaman, bu, tidak sesuai dengan yang diucapkan bosnya, tidak lagi makanan kurang enak banget, lagi panggon wisata tujuannya yang mengecewakan",0.9284792542457581
"Cukup gampang golek lokasi iki, mung ngikuti wae arah menyang tengah kota. Mengko ning kiwa dalan ketok parkiran mobil sing cukup akeh, nengkono panggonan kafe iki. Rasane kafe iki pancen arang sepi, pengunjunge akeh banget.","Cukup mudah mencari lokasi ini, tinggal mengikuti saja arah ke tengah kota. Nanti di kiri jalan terlihat parkiran mobil yang cukup banyak, disitulah tempat kafe ini. Rasanya kafe ini memang jarang sepi, banyak sekali pengunjung.","Mudah banget cari lokasi ini, cuma ikuti saja arah ke tengah kota. Eh di pilihannya jalan ketok parkiran mobil yang cukup banyak, di situ ada bangunan kafe ini. Ternyata kafe ini memang malam sepi, pengunjungnya banyak sekali.",0.9489753246307373
"Gela aku karo provider iki, nganti sebel, nesu, emosi, aku metu, gara gara, sinyal sing ora bener.","Kecewa saya dengan provider ini, sampai kesal, marah, emosi, saya keluar, gara gara, sinyal yang tidak benar.","Marah saya sama provider ini, sampai kesal, marah, emosi, saya marah, gara gara, sinyal yang tidak benar.",0.9720917344093323
"Sarung bantal, seprei lan slimute uwis ora putih...terus temboke wes akeh lumut..","Sarung bantal, seprai dan selimutnya tidak lagi putih...trus dindingnya sudah banyak lumut..","Bantal, seprai, serta selimut sudah tidak putih...saat dinding sudah banyak lumut.",0.9534283876419067
"Lan pas dheweke teka, saya rusak wae iki acara. Gilo banget aku karo dheweke, asli! Ngapuro yoo aku ora seneng banget karo dheweke","Dan ketika dia tiba, makin rusak saja ini acara. Jijik banget gue sama dia, asli! Maaf yaah gue enggak suka banget sama dia","Dan pas dia tanya, saya jijik saja sama acara ini. Jijik banget saya dan dia, asli! Tunggu ya, saya tidak suka sama dia",0.940268874168396
"Dhewe ana acara mangan mbengi wektu kuwi, es krime ora dipisah karo espresso dadi ora isa nyampur sing cocok karo selerane awakedhewe. Salmon steake uga kurang seger, kulit salmone atos, ketoke suwi ing kulkas utawa freezer. Sanajan iku menu utama sing kudune enak.","Kami ada acara makan malam waktu itu, ice krimnya tidak dipisahkan dengan espresso jadi tidak bisa mencampur sesuai selera masing-masing. Salmon steaknya juga kurang segar, kulit salmonnya keras, keliatannya lama di kulkas atau freezer. Padahal itu menu utama yang seharusnya enak.","Kami pernah datang untuk acara makan malam waktu itu, ice krem tidak dipisahkan dari espresso sehingga tidak bisa bercampur yang cocok dengan selera kami. Salmon steak juga kurang segar, kulit salmon dingin, sepertinya baru dari kulkas atau freezer. Hidangannya itu adalah menu utama yang menurut kami enak.",0.9455417990684509
"Panggonane gampang ditemukake. Resik lan higienis, pelayanane apik, dhewe bisa diskusi babagan panganan kang kasadia. Asik.","Tempatnya mudah ditemukan. Bersih dan higienis, pelayanannya bagus, kita bisa diskusi tentang masakan yang tersedia. Asik.","Tempatnya mudah ditemukan. Bersih dan higienis, pelayanan bagus, kami bisa diskusi tentang makanan yang disajikan. Asik.",0.9885969758033752
Buffet mangan mbengi paling top. Regane pas karo sing dientukake. Rasane enak piliane akeh. Regane kadang didiskon yen teko rombongan. Sukses terus ya.,Buffet makan malam paling top. Harga sesuai yang didapat. Rasanya enak pilihannya banyak. Harga kadang didiskon jika datang rombongan. Sukses selalu ya.,Buffet makan malam paling top. Harganya sesuai dengan yang diminta. Rasanya enak pilihannya banyak. Harganya kadang didiskon jika makan dalam rombongan. Sukses terus ya.,0.9788165092468262
Panggon sing apik yen dinikmati wengi. Cukup nyaman. Ragane lumayan murah. Senenganku stik tenderloine. Cukup enak.,Tempat yang bagus kalau dinikmati malam hari. Cukup nyaman. Harga cukup terjangkau. Favorit saya steak tenderloinnya. Cukup enak.,Tempat yang bagus buat dinikmati malam. Cukup nyaman. Harganya lumayan murah. Favorit saya stik tenderloin. Cukup enak.,0.9685152173042297
"Njajal kanggo buka puasa ing kene. Kanggo rega sing kagolong larang ana ing antara hotel berbintang sakelasae, rasa sing ditawakake tenan nguciwakake. Pastane ora ana rasane, panganan liyane uga ora ana rasane. Beda tenan karo apa sing biasa ditawakake. Lan pelayanane uga kurang profesional pas ngelakoni pembayaran nganggo kartu kredit.","Mencoba untuk buka puasa di sini. Dengan harga yang tergolong mahal di antara hotel berbintang sekelasnya, rasa yang ditawarkan sangat mengecewakan. Pastanya hambar, makanan lain juga hambar. Sangat berbeda dengan apa yang biasa ditawarkan. Dan pelayanan juga kurang profesional pada saat melakukan pembayaran dengan mengunakan kartu kredit.","Mencoba buat buka puasa di sini. Buat harga yang tergolong mahal di antara hotel berbintang sekelasnya, rasa yang ditawarkan ternyata sangat mengecewakan. Pastinya tidak ada rasa, makanan lainnya juga tidak ada rasanya. Berbeda sangat dengan apa yang biasanya ditawarkan. Dan pelayanan juga kurang profesional saat melakukan pembayaran menggunakan kartu kredit.",0.9643859267234802
"Aku uga bingung loh, sing ndukung tokoh kuwi meh kabeh setipe bisane mung ngenyek-ngenyek, fitnah, tembung-tembung kasar, nyebarna isu ngapusi, ngutamakake emosi, akal sehate ora pernah dinggo.","Gue juga bingung loh, pendukung tokoh itu hampir semuanya setipe bisanya cuma maki-maki, fitnah, kata-kata kasar, menyebar isu bohong, mengutamakan emosi, akal sehat tidak pernah dipakai.","Saya juga bingung loh, yang mendukung tokoh itu juga sekeluarnya semua tipe bisa berkedok-kedok, fitnah, lempar tembak-tembakan kasar, menyebarkan isu bohong, mengutamakan emosi, akal sehati tidak pernah untuk.",0.9230279326438904
"Omah mangan nusa indah saiki gelakne ah. Reget, uwong ditokne wae ngrokok ning ruangan nggo ac, pangganan suwe tekane.","Rumah makan nusa indah sekarang mengecewakan ah. Kotor, orang didiamkan saja merokok di ruangan ber ac, makanan lama datangnya.","Rumah makan nusa indah hari ini penuh debu ah. Basah, orang duduknya hanya rokok di ruangan ac, meja susah dibersihkan.",0.911364734172821
Nadia nggoleki hem kanggo adike ning uniqlo,Nadia mencari kemeja untuk adiknya di uniqlo,Nadia beli baju buat kakaknya di uniqlo,0.9522113800048828
"101 dalmatians: The series yaiku seri kartun tipi sing digawe karo disney television animation, kerjo bareng karo jumbo pictures.","101 dalmatians: The series adalah sebuah seri animasi televisi yang diproduksi oleh disney television animation, bekerja sama dengan jumbo pictures.","""101 dalmatians: The series adalah sebuah seri animasi yang dibuat oleh disney television animation, bekerja sama dengan jumbo pictures.""",0.9728414416313171
Kantor kang nyambungake korsel - korut dibuka pekan iki,Kantor penghubung korsel - korut dibuka pekan ini,Kantor yang mewakili korel - korut resmi dibuka pekan ini,0.9140775799751282
Menehi berkah bareng sinde! Etukna 50 paket umroh saben tuku minimal rp 15.000 ning alfamart.,Berbagi berkah bersama sinde! Dapatkan 50 paket umroh setiap pembelian minimal rp 15.000 di alfamart.,Menang berkah bersama sinde! Dapatkan 50 paket umroh setiap beli minimal rp 15.000 di alfamart.,0.9814590215682983
"Tuku kaos, topi utawa jam tangan ning lapak monoton roomstore busa ditawa khusus nganggo aplikasi ning hape bosku.","Beli kaos, topi atau jam tangan di lapak monoton roomstore bisa diego khusus pakai aplikasi di hape boskuh.","Dapatkan kaos, topi ataupun jam tangan di lapak monoton roomstore bisa ditukar khusus menggunakan aplikasi di hape bosmu.",0.9516263604164124
"Aplikasi google maps akeh paedahe, aku puas nganggone!","Aplikasi google maps sangat bermanfaat, saya puas menggunakannya!","Aplikasi google maps punya banyak keunggulan, saya puas pakai!",0.9623432159423828
"Kanggo malem minggu ing kene pasangan diwenehi panggonan sing ora kapenak, amarga pas uwong lewat ing kana panggonane dhewe obah-obah, luwih pase mirip kaya warung pinggir dalan. Ora sesuai karo rega panganane sing disajikake, kudune pasangan uga diwenehi panggonan sing apik uduk sembarang nerima tamu lan dideleh ing panggonan kaya kuwi.","Untuk malam minggu di sana pasangan diberi tempat yang tidak nyaman, karena saat orang lewat di sana tempat kami goyang-goyang, lebih tepatnya mirip seperti warung pinggir jalan. Tidak sesuai dengan harga makanan yang disajikan, seharusnya pasangan juga diberi tempat yang bagus bukan sembarang terima tamu dan taruh di tempat seperti itu.","Untuk malam minggu di tempat ini pasangan diberikan panggonan yang tidak nyaman, karena saat orang lewat di sana tempat mereka berbaur bau, lebih cocok seperti warung pinggir jalan. Tidak sesuai dengan harga makanan yang disajikan, sebaiknya pasangan juga diberikan panggonan yang bagus sembarang menerima tamu dan didekorasi di panggonan itu sendiri.",0.943344235420227
Menu panganan cukup rena-rena lan nggarai sir mesen kabeh. Mirah? Jelas ae!,Menu makanan cukup bervariasi dan bikin mau dipesan semuanya. Murah? Pastinya!,Menu makanan cukup beragam dan membuat iri memesan semua. Mahal? Jelas saja!,0.9273225665092468
Bagikno sak akeh-akehe. Ben wong iki diproses. Kangen ndelok video njaluk sepiro karo nangis-nangis terus wadul nyang mbok e terus omong lak perlakuane kuwi ora sengaja.,Bagikan sebanyak-banyaknya. Biar ini orang diproses. Kangen melihat video minta maaf sambil nangis-nangis lalu ngadu ke emak lalu bilang kalau perlakuan itu tidak sengaja.,"Bagikan ke banyak-banyaknya. Katanya si mboknya minta liat video minta maaf sama nangis terus tuh compile and please say their apology first.""",0.8805623650550842
"Soto kudus iki anane ning pinggir dalan, kaping pisan arep mangan rada ora mantep uga sih. Amarga pengen ngerti rasa kudus yo dijajal sek. Ee saktenane uga enak lho, lan ana uga pilihan kanggo nyampurake, pokoke enak tenan. Regane murah pol deh. ","Soto kudus ini adanya di kaki lima, pertama kali mau makan agak ragu juga sih. Karena ingin tahu rasa kudus ya dicoba dulu. Ee ternyata enak juga lho, dan ada juga pilhan untuk mencampurnya, pokoknya enak sekali deh. Harganya murah meriah deh.","Soto kudus ini terletak di pinggir jalan, selain itu memesan pun agak tidak mantap juga sih. Karena ingin mengerti rasa kudus pun dicoba deh. Eh ternyata juga enak lho, dan ada juga pilihan untuk mencampuradukkan, pokoknya enak dech. Harganya murah pol deh.",0.9374661445617676
Olahraga wengi isa dadi pilihan kanggo ngisi wektu lowong.,Olahraga di malam hari dapat menjadi pilihan untuk mengisi waktu luang.,Olahraga malam bisa menjadi pilihan untuk mengisi waktu luang.,0.9821487069129944
Restoran seafood. Menu spesiale yuyu sing dipangan karo kulite. Kanggo aku kurang enak. Kulite isih rada atos. Pelayanane biasa-biasa bae.,Restoran seafood. Menu spesialnyanya kepiting yang dimakan dengan kulitnya. Untuk saya kurang enak. Kulitnya masih agak keras. Pelayanannya biasa-biasa saja.,Restoran seafood. Menu spesialnya udang yang dihidangkan dengan kulitnya. Untuk saya kurang enak. Kulitnya masih agak berbau. Pelayanan biasa-biasa saja.,0.9759281277656555
"Enak lumayan, nanging regane larang amarga porsine luwih sithik. Ana pilihan infused kangen water sek cukup kanggo 4 uwong","Enak lumayan, tapi harganya mahal karena porsinya sedikit kecil. Ada pilihan infused kangen water yang cukup untuk 4 orang","Enak lumayan, tapi harganya mahal karena porsinya lebih kecil. Ada pilihan infused kangen water cukup untuk 4 orang",0.9860417246818542
"Dinggo daerah banda aceh lan sekitare sik lancar, ora ana gangguan blas.","Untuk daerah banda aceh dan sekitarnya masih lancar, tidak ada gangguan sama sekali.","Untuk daerah banda aceh dan sekitarnya tadi lancar, tidak ada gangguan sama sekali.",0.987445592880249
Emosi karo gojek sing kerep nyasar yen arep menyang omahku.,Emosi dengan gojek yang selalu nyasar kalau mau ke rumah saya.,Emosi dengan gojek yang sering salah jalan apabila mau ke rumah saya.,0.9692454934120178
